Coluna;Microrregião
CNAE 2.0 Subclasse;11001:PORTO VELHO;11002:GUAJARÁ-MIRIM;11003:ARIQUEMES;11004:JI-PARANÁ;11005:ALVORADA DOESTE;11006:CACOAL;11007:VILHENA;11008:COLORADO DO OESTE;12001:CRUZEIRO DO SUL;12002:TARAUACÁ;12003:SENA MADUREIRA;12004:RIO BRANCO;12005:BRASILÉIA;13001:RIO NEGRO-AM;13002:JAPURÁ;13003:ALTO SOLIMÕES;13004:JURUÁ;13005:TEFÉ;13006:COARI;13007:MANAUS;13008:RIO PRETO DA EVA;13009:ITACOATIARA;13010:PARINTINS;13011:BOCA DO ACRE;13012:PURUS;13013:MADEIRA;14001:BOA VISTA;14002:NORDESTE DE RORAIMA;14003:CARACARAÍ;14004:SUDESTE DE RORAIMA;15001:ÓBIDOS;15002:SANTARÉM;15003:ALMEIRIM;15004:PORTEL;15005:FUROS DE BREVES;15006:ARARI;15007:BELÉM;15008:CASTANHAL;15009:SALGADO;15010:BRAGANTINA;15011:CAMETÁ;15012:TOMÉ-AÇU;15013:GUAMÁ;15014:ITAITUBA;15015:ALTAMIRA;15016:TUCURUÍ;15017:PARAGOMINAS;15018:SÃO FÉLIX DO XINGU;15019:PARAUAPEBAS;15020:MARABÁ;15021:REDENÇÃO;15022:CONCEIÇÃO DO ARAGUAIA;16001:OIAPOQUE;16002:AMAPÁ;16003:MACAPÁ;16004:MAZAGÃO;17001:BICO DO PAPAGAIO;17002:ARAGUAÍNA;17003:MIRACEMA DO TOCANTINS;17004:RIO FORMOSO;17005:GURUPI-TO;17006:PORTO NACIONAL;17007:JALAPÃO;17008:DIANÓPOLIS;Total
2869100:Fabricação de máquinas e equipamentos para uso industrial específico não especificados anteriormente, peças e acessórios;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;414;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;426
2910701:Fabricação de automóveis, camionetas e utilitários;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59
2910702:Fabricação de chassis com motor para automóveis, camionetas e utilitários;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2930101:Fabricação de cabines, carrocerias e reboques para caminhões;35;0;29;87;0;35;59;6;0;0;0;15;0;0;0;0;0;0;0;60;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;76;65;0;23;0;0;17;3;0;4;59;0;0;14;13;0;0;0;0;0;0;23;0;6;12;34;0;0;681
2930103:Fabricação de cabines, carrocerias e reboques para outros veículos automotores, exceto caminhões e ônibus;0;0;23;0;0;0;5;0;0;0;0;2;0;0;0;0;0;0;0;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;146
2941700:Fabricação de peças e acessórios para o sistema motor de veículos automotores;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;446
2942500:Fabricação de peças e acessórios para os sistemas de marcha e transmissão de veículos automotores;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;9;0;0;0;0;612
2943300:Fabricação de peças e acessórios para o sistema de freios de veículos automotores;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;795
2945000:Fabricação de material elétrico e eletrônico para veículos automotores, exceto baterias;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1792;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1795
2949201:Fabricação de bancos e estofados para veículos automotores;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;5;0;0;12
2949299:Fabricação de outras peças e acessórios para veículos automotores não especificadas anteriormente;0;0;0;11;0;9;0;0;0;0;0;3;0;0;0;0;0;0;0;1042;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1068
2950600:Recondicionamento e recuperação de motores para veículos automotores;59;1;1;51;0;32;18;0;2;0;0;32;4;0;0;0;0;0;0;67;0;0;0;0;0;0;16;0;0;0;0;55;0;0;0;0;57;21;0;4;0;4;0;10;17;5;0;0;0;14;3;4;0;0;24;0;0;23;5;34;40;54;0;0;657
3011301:Construção de embarcações de grande porte;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;417;0;16;0;0;0;0;0;0;0;0;16;19;0;0;0;0;515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;987
3011302:Construção de embarcações para uso comercial e para usos especiais, exceto de grande porte;6;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;148;0;0;0;0;0;0;0;0;0;2304
3012100:Construção de embarcações para esporte e lazer;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;153;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;22;0;0;13;1;0;0;0;0;0;218
3031800:Fabricação de locomotivas, vagões e outros materiais rodantes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3091101:Fabricação de motocicletas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9838
3091102:Fabricação de peças e acessórios para motocicletas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1630;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1630
3092000:Fabricação de bicicletas e triciclos não-motorizados, peças e acessórios;0;0;0;0;0;0;488;0;0;0;0;0;0;0;0;0;0;0;0;792;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1280
3099700:Fabricação de equipamentos de transporte não especificados anteriormente;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1540;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1558
3101200:Fabricação de móveis com predominância de madeira;148;1;59;77;11;203;118;11;23;9;6;139;15;1;0;2;0;5;20;222;0;3;41;0;1;5;50;0;0;0;24;28;0;0;50;0;843;132;1;21;0;68;3;4;21;17;104;21;31;33;59;2;0;0;77;0;7;70;4;90;36;94;0;1;3011
3102100:Fabricação de móveis com predominância de metal;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;0;7;0;0;0;0;0;0;0;0;0;14;9;0;0;0;81;49;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;12;0;0;31;54;0;0;13;0;0;362
3103900:Fabricação de móveis de outros materiais, exceto madeira e metal;1;0;0;10;1;18;18;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;4;0;0;0;0;22;170;0;0;0;0;0;2;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;264
3104700:Fabricação de colchões;3;0;0;13;0;3;389;1;0;0;0;0;0;0;0;0;0;0;8;411;146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;552;0;0;0;0;0;0;0;0;0;0;0;6;65;0;0;0;0;68;0;0;20;0;0;12;0;0;0;1697
3211601:Lapidação de gemas;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;0;0;0;0;0;0;0;0;0;0;11;0;0;0;19
3211602:Fabricação de artefatos de joalheria e ourivesaria;10;0;1;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;350;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;37;0;0;0;5;0;0;2;0;0;1;0;0;6;3;0;2;0;0;0;0;0;0;0;1;0;0;1;425
3212400:Fabricação de bijuterias e artefatos semelhantes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;6
3230200:Fabricação de artefatos para pesca e esporte;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;137
3240001:Fabricação de jogos eletrônicos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;5
3240002:Fabricação de mesas de bilhar, de sinuca e acessórios não associada à locação;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;9;3;0;0;0;0;0;0;17;0;0;0;0;0;1;0;0;0;0;0;0;0;0;7;0;0;0;0;50
3240003:Fabricação de mesas de bilhar, de sinuca e acessórios associada à locação;1;0;16;2;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;6;0;0;7;0;0;0;0;0;0;0;5;0;1;0;0;56
3240099:Fabricação de outros brinquedos e jogos recreativos não especificados anteriormente;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;354
3250701:Fabricação de instrumentos não-eletrônicos e utensílios para uso médico, cirúrgico, odontológico e de laboratório;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;252
3250702:Fabricação de mobiliário para uso médico, cirúrgico, odontológico e de laboratório;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
3250703:Fabricação de aparelhos e utensílios para correção de defeitos físicos e aparelhos ortopédicos em geral sob encomenda;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13
3250704:Fabricação de aparelhos e utensílios para correção de defeitos físicos e aparelhos ortopédicos em geral, exceto sob encomenda;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3250705:Fabricação de materiais para medicina e odontologia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109
3250706:Serviços de prótese dentária;20;1;4;25;2;5;3;0;3;0;0;3;0;0;0;0;0;0;0;64;0;0;0;0;0;5;2;0;0;0;1;4;0;0;0;0;14;1;0;0;0;0;0;0;0;5;2;2;4;4;17;0;0;0;14;0;2;6;0;0;4;31;1;0;249
3250707:Fabricação de artigos ópticos;1;0;8;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160;0;0;749
3250709:Serviço de laboratório óptico;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;9
3291400:Fabricação de escovas, pincéis e vassouras;0;0;0;7;0;0;24;0;0;0;0;18;0;5;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;3;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;115
3292202:Fabricação de equipamentos e acessórios para segurança pessoal e profissional;34;11;0;0;0;0;62;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;307;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;427
3299001:Fabricação de guarda-chuvas e similares;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
3299002:Fabricação de canetas, lápis e outros artigos para escritório;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;204;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;210
3299003:Fabricação de letras, letreiros e placas de qualquer material, exceto luminosos;19;2;12;17;3;13;10;1;0;0;0;10;0;0;0;0;0;0;0;6;0;0;0;0;0;0;24;0;0;0;0;6;0;0;0;0;85;5;0;0;0;0;0;0;2;0;2;1;1;17;2;0;0;0;1;0;6;4;2;4;2;45;0;0;302
3299004:Fabricação de painéis e letreiros luminosos;0;0;0;0;0;32;6;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;74;9;0;0;0;0;0;0;0;3;0;0;2;0;3;0;0;0;0;0;0;18;0;0;0;0;0;0;178
3299099:Fabricação de produtos diversos não especificados anteriormente;64;2;0;27;0;1;4;0;2;0;0;0;0;0;0;0;0;0;0;71;0;0;0;0;0;0;11;0;0;0;0;5;0;0;0;0;33;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;17;0;0;8;2;0;0;269
3311200:Manutenção e reparação de tanques, reservatórios metálicos e caldeiras, exceto para veículos;13;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;351;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;112;0;0;0;0;0;0;5;0;0;507
3312102:Manutenção e reparação de aparelhos e instrumentos de medida, teste e controle;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;81;0;0;0;0;0;0;4;0;0;0;0;0;15;0;0;0;29;184;0;0;0;0;0;1;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;1;0;0;0;0;326
3312103:Manutenção e reparação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação;0;0;0;4;0;3;0;0;0;0;0;6;0;0;0;0;0;0;0;11;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;5;0;0;0;0;0;0;3;0;0;94
3312104:Manutenção e reparação de equipamentos e instrumentos ópticos;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11
3313901:Manutenção e reparação de geradores, transformadores e motores elétricos;11;0;5;14;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;112;0;0;0;0;0;0;8;0;0;0;0;3;0;0;0;0;106;7;0;0;0;6;0;0;0;2;0;1;0;4;9;1;0;0;6;0;0;11;0;2;20;3;0;1;336
3313902:Manutenção e reparação de baterias e acumuladores elétricos, exceto para veículos;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3313999:Manutenção e reparação de máquinas, aparelhos e materiais elétricos não especificados anteriormente;1;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;39;10;0;0;0;0;2;0;0;2;0;0;0;1;0;0;135
3314701:Manutenção e reparação de máquinas motrizes não-elétricas;4;0;2;1;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;9;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;225
3314702:Manutenção e reparação de equipamentos hidráulicos e pneumáticos, exceto válvulas;17;0;0;3;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;114
3314703:Manutenção e reparação de válvulas industriais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
3314704:Manutenção e reparação de compressores;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;30
3314705:Manutenção e reparação de equipamentos de transmissão para fins industriais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;18
3314706:Manutenção e reparação de máquinas, aparelhos e equipamentos para instalações térmicas;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;41;0;0;69
3314707:Manutenção e reparação de máquinas e aparelhos de refrigeração e ventilação para uso industrial e comercial;18;1;4;17;2;5;0;1;0;0;1;3;0;0;0;0;0;0;0;235;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;145;14;0;0;2;1;0;0;7;0;1;0;13;0;7;2;0;0;23;0;0;8;0;0;1;16;0;0;529
3314708:Manutenção e reparação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;81;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120
3314709:Manutenção e reparação de máquinas de escrever, calcular e de outros equipamentos não-eletrônicos para escritório;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;12
3314710:Manutenção e reparação de máquinas e equipamentos para uso geral não especificados anteriormente;10;0;0;6;0;0;1;0;3;0;0;3;0;1;0;0;0;0;0;170;0;3;0;0;0;0;6;0;0;0;0;2;0;0;0;0;50;5;0;0;0;0;0;1;0;1;1;1;95;11;0;7;0;0;0;0;6;10;0;3;2;8;0;0;406
3314711:Manutenção e reparação de máquinas e equipamentos para agricultura e pecuária;2;0;10;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;19;6;0;0;15;0;0;0;10;0;0;31;13;0;1;4;0;0;117
3314712:Manutenção e reparação de tratores agrícolas;0;0;2;0;0;11;3;6;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;1;0;0;0;0;0;0;0;7;0;15;0;0;2;3;0;0;0;0;0;0;38;0;1;7;3;0;0;119
3314713:Manutenção e reparação de máquinas-ferramenta;2;0;9;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;30;0;0;0;0;0;0;0;2;0;6;0;0;10;0;3;0;0;0;0;0;0;0;0;0;0;0;0;146
3314715:Manutenção e reparação de máquinas e equipamentos para uso na extração mineral, exceto na extração de petróleo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;43;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;74
3314716:Manutenção e reparação de tratores, exceto agrícolas;6;0;0;0;0;2;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;11;0;0;0;3;0;0;0;0;0;0;3;0;0;4;0;0;0;43
3314717:Manutenção e reparação de máquinas e equipamentos de terraplenagem, pavimentação e construção, exceto tratores;0;0;2;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;45
3314718:Manutenção e reparação de máquinas para a indústria metalúrgica, exceto máquinas-ferramenta;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;22
3314720:Manutenção e reparação de máquinas e equipamentos para a indústria têxtil, do vestuário, do couro e calçados;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
3314722:Manutenção e reparação de máquinas e aparelhos para a indústria do plástico;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103
3314799:Manutenção e reparação de outras máquinas e equipamentos para usos industriais não especificados anteriormente;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;70;1;0;0;0;3;0;10;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
3315500:Manutenção e reparação de veículos ferroviários;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
3316301:Manutenção e reparação de aeronaves, exceto a manutenção na pista;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;27
3316302:Manutenção de aeronaves na pista;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14
3317101:Manutenção e reparação de embarcações e estruturas flutuantes;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;649;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;745
3317102:Manutenção e reparação de embarcações para esporte e lazer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
3319800:Manutenção e reparação de equipamentos e produtos não especificados anteriormente;12;0;0;10;0;0;2;0;3;1;0;0;0;0;0;0;0;0;0;287;0;0;0;0;0;0;20;0;0;0;0;0;20;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;360
3321000:Instalação de máquinas e equipamentos industriais;30;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;628;0;0;0;0;0;0;1;0;0;0;0;11;0;0;0;0;229;1;0;0;0;42;0;0;661;13;0;2;0;0;0;0;0;0;1;0;0;3;0;0;4;0;0;0;1630
