Coluna;Microrregião
CNAE 2.0 Subclasse;50001:BAIXO PANTANAL;50002:AQUIDAUANA;50003:ALTO TAQUARI;50004:CAMPO GRANDE;50005:CASSILÂNDIA;50006:PARANAÍBA;50007:TRÊS LAGOAS;50008:NOVA ANDRADINA;50009:BODOQUENA;50010:DOURADOS;50011:IGUATEMI;51001:ARIPUANÃ;51002:ALTA FLORESTA;51003:COLÍDER;51004:PARECIS;51005:ARINOS;51006:ALTO TELES PIRES;51007:SINOP;51008:PARANATINGA;51009:NORTE ARAGUAIA;51010:CANARANA;51011:MÉDIO ARAGUAIA;51012:ALTO GUAPORÉ;51013:TANGARÁ DA SERRA;51014:JAURU;51015:ALTO PARAGUAI;51016:ROSÁRIO OESTE;51017:CUIABÁ;51018:ALTO PANTANAL;51019:PRIMAVERA DO LESTE;51020:TESOURO;51021:RONDONÓPOLIS;51022:ALTO ARAGUAIA;52001:SÃO MIGUEL DO ARAGUAIA;52002:RIO VERMELHO;52003:ARAGARÇAS;52004:PORANGATU;52005:CHAPADA DOS VEADEIROS;52006:CERES;52007:ANÁPOLIS;52008:IPORÁ;52009:ANICUNS;52010:GOIÂNIA;52011:VÃO DO PARANÃ;52012:ENTORNO DE BRASÍLIA;52013:SUDOESTE DE GOIÁS;52014:VALE DO RIO DOS BOIS;52015:MEIA PONTE;52016:PIRES DO RIO;52017:CATALÃO;52018:QUIRINÓPOLIS;53001:BRASÍLIA;Total
4693100:Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de insumos agropecuários;57;0;3;542;1;1;0;0;0;19;0;4;0;0;0;0;0;11;0;0;0;0;0;1;0;0;0;419;0;9;3;5;0;0;0;3;3;6;6;598;0;7;2114;0;10;25;0;28;0;6;0;692;4573
4711301:Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados;9;20;83;2062;0;0;127;0;56;817;9;229;6;1;54;0;8;417;0;20;2;136;0;116;3;5;0;1261;10;54;1;462;0;0;26;5;36;4;66;734;4;6;3359;85;1205;417;3;128;11;4;36;4899;16996
4711302:Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados;142;501;543;5732;494;434;1407;544;269;2739;923;665;982;1628;1185;537;2835;2366;142;351;626;331;535;1905;551;52;50;5524;399;838;61;2139;202;220;212;105;508;182;844;2696;30;214;10990;140;2737;2947;334;2441;265;760;488;17539;81284
4712100:Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;282;183;255;1437;199;192;200;140;245;788;406;215;261;262;122;112;279;206;33;66;162;68;79;241;155;69;44;1759;274;211;107;441;61;186;210;56;390;72;413;1123;156;282;3682;213;1593;1000;181;632;271;296;213;5415;25938
4713001:Lojas de departamentos ou magazines;3;69;39;923;25;37;101;32;24;176;51;0;1;0;0;0;0;0;0;0;0;3;0;23;0;0;0;154;0;3;0;116;0;0;1;0;23;9;1;117;0;1;735;9;17;110;0;140;0;49;0;964;3956
4713002:Lojas de variedades, exceto lojas de departamentos ou magazines;8;8;7;91;3;14;27;12;9;61;17;2;27;35;10;5;2;8;11;0;1;49;2;19;1;1;0;60;15;1;1;20;1;1;2;2;26;5;21;49;5;11;270;7;97;73;7;41;22;23;26;428;1644
4713003:Lojas duty free de aeroportos internacionais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;47;61
4721102:Padaria e confeitaria com predominância de revenda;90;57;83;1042;56;71;153;79;43;497;134;39;20;64;53;16;218;125;29;26;63;44;17;147;37;18;6;749;42;119;14;271;32;47;36;17;148;36;150;513;40;22;2269;49;1055;545;59;185;38;128;84;8337;18212
4721103:Comércio varejista de laticínios e frios;15;0;0;172;0;17;20;0;0;90;38;0;4;1;3;5;2;13;2;2;0;8;0;11;0;19;0;93;11;5;0;29;0;2;2;0;4;0;1;47;3;47;312;13;109;30;132;16;25;12;1;346;1662
4721104:Comércio varejista de doces, balas, bombons e semelhantes;8;7;19;186;7;3;48;2;2;102;18;3;5;1;5;1;32;16;3;3;2;16;10;10;3;0;0;202;18;8;1;58;0;0;0;0;31;0;31;92;3;7;409;0;178;48;3;59;16;11;7;1029;2723
4722901:Comércio varejista de carnes - açougues;60;17;26;457;0;12;25;9;17;213;87;3;2;7;14;6;62;23;4;17;7;50;2;48;13;0;1;472;23;40;6;139;13;10;19;3;44;9;51;249;23;21;1130;16;378;175;26;239;28;71;27;864;5258
4722902:Peixaria;0;3;6;20;0;0;0;4;0;16;3;0;14;0;3;4;3;0;0;0;4;0;0;11;2;0;0;101;2;0;0;6;0;0;1;0;2;0;1;18;0;0;62;0;21;3;0;19;0;3;0;126;458
4723700:Comércio varejista de bebidas;81;103;66;418;24;85;119;21;34;187;59;47;13;21;41;31;82;42;3;9;18;6;17;59;11;4;8;453;28;12;7;137;6;6;39;15;38;1;41;104;7;20;1665;17;244;168;4;172;17;86;35;1353;6284
4724500:Comércio varejista de hortifrutigranjeiros;17;10;3;279;0;15;14;2;15;115;51;0;0;0;0;2;41;7;1;0;18;20;0;1;17;0;0;277;9;21;0;34;4;32;8;3;39;3;10;152;8;3;546;15;162;59;11;104;8;67;3;1803;4009
4729601:Tabacaria;0;5;0;13;0;13;2;0;0;4;0;3;0;0;0;5;0;0;1;0;0;4;0;7;0;0;0;5;10;11;0;7;1;0;0;0;1;0;1;11;0;0;30;0;3;1;3;1;0;1;0;24;167
4729602:Comércio varejista de mercadorias em lojas de conveniência;2;4;6;34;0;0;0;0;0;17;1;0;0;2;0;8;11;23;0;0;0;0;0;0;0;0;0;7;0;1;0;10;0;0;0;0;0;0;0;7;0;0;5;0;0;0;0;12;0;0;0;20;170
4729699:Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;578;57;57;2597;109;26;146;221;118;357;90;39;95;29;13;36;98;165;14;13;27;76;97;34;140;9;16;840;338;56;0;154;5;3;55;9;59;133;90;408;31;22;2370;57;548;400;55;337;86;100;22;3301;14736
4731800:Comércio varejista de combustíveis para veículos automotores;234;169;418;2250;219;224;372;326;220;1188;417;384;329;460;328;211;1015;698;53;337;358;212;234;363;287;44;50;2958;279;428;80;1317;93;159;180;183;544;123;379;1280;112;263;4131;172;2140;1407;192;883;217;478;286;7030;36714
4732600:Comércio varejista de lubrificantes;103;2;0;69;3;2;8;0;1;127;5;3;0;1;0;1;4;26;3;0;5;7;0;21;0;0;0;42;0;3;0;22;0;1;0;0;22;0;21;43;1;1;258;0;153;28;23;32;6;20;0;224;1291
4741500:Comércio varejista de tintas e materiais para pintura;2;19;7;264;16;0;67;22;21;129;27;22;31;18;7;11;87;72;11;7;8;28;13;12;7;0;0;205;5;33;0;41;0;1;6;0;1;11;18;147;5;3;520;8;95;84;2;104;0;15;17;776;3005
4742300:Comércio varejista de material elétrico;12;4;39;343;30;43;45;47;26;221;42;27;22;24;53;18;236;176;0;5;17;34;11;69;6;0;1;451;38;117;0;197;21;2;7;0;26;1;16;235;0;10;835;4;172;300;55;134;12;55;5;805;5049
4743100:Comércio varejista de vidros;19;6;20;233;15;23;36;28;19;135;33;19;14;36;40;13;84;74;8;16;31;23;18;55;21;3;3;152;29;54;0;112;3;6;16;1;38;4;41;67;19;6;400;2;120;145;2;102;10;46;9;1205;3614
4744001:Comércio varejista de ferragens e ferramentas;39;43;29;617;46;59;167;9;23;283;88;142;127;108;50;68;294;365;44;47;124;100;44;116;18;2;0;943;15;205;1;498;5;26;28;14;170;24;106;476;18;19;1900;35;378;383;22;200;30;84;57;2186;10875
4744002:Comércio varejista de madeira e artefatos;6;15;70;295;80;63;145;64;35;185;134;50;29;15;31;78;37;69;1;7;19;67;5;68;14;0;3;365;10;29;0;84;9;14;69;2;66;18;84;246;14;24;626;26;194;118;51;120;30;51;62;667;4564
4744003:Comércio varejista de materiais hidráulicos;0;0;2;56;10;1;4;0;0;71;2;0;6;9;0;0;20;4;1;0;9;0;0;5;0;0;0;50;0;5;0;50;0;1;6;0;0;0;0;29;4;0;195;0;43;61;0;9;1;13;14;78;759
4744004:Comércio varejista de cal, areia, pedra britada, tijolos e telhas;10;0;0;42;0;12;7;4;0;73;3;11;23;2;1;0;53;8;4;3;8;0;7;31;2;9;0;137;0;27;3;48;0;0;8;0;21;4;2;17;2;3;180;0;69;28;0;30;16;5;5;84;1002
4744005:Comércio varejista de materiais de construção não especificados anteriormente;37;44;106;1677;80;100;157;110;139;792;265;54;184;135;210;62;630;421;11;33;77;198;49;217;244;38;2;1461;198;106;38;676;7;50;46;16;166;78;186;456;17;64;3550;101;643;521;125;564;105;276;259;2913;18694
4744006:Comércio varejista de pedras para revestimento;0;0;0;1;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;6;0;4;0;0;10;0;0;0;2;34
4744099:Comércio varejista de materiais de construção em geral;252;129;315;1416;173;102;232;121;101;915;400;295;166;349;262;126;640;413;82;151;304;96;242;648;236;7;20;1907;170;465;39;612;107;167;150;58;328;77;353;533;94;120;3111;93;1372;890;95;468;154;185;147;4996;24884
4751201:Comércio varejista especializado de equipamentos e suprimentos de informática;7;13;21;495;6;2;57;11;6;203;34;105;56;33;42;15;148;206;5;9;42;36;79;87;67;2;0;1673;24;46;3;143;9;49;15;2;89;7;21;167;10;11;1458;11;88;240;13;127;9;40;22;1753;7817
4751202:Recarga de cartuchos para equipamentos de informática;0;0;0;1;1;2;0;0;0;1;0;0;0;0;6;0;8;1;0;0;0;2;0;0;0;0;0;31;0;0;0;1;0;0;0;0;0;0;3;8;0;0;19;0;16;11;1;6;2;7;1;26;154
4752100:Comércio varejista especializado de equipamentos de telefonia e comunicação;33;9;16;616;28;33;108;28;11;222;57;15;21;20;65;11;72;71;8;7;20;17;2;102;18;0;5;592;28;34;4;119;9;19;16;20;60;3;65;163;39;18;1234;34;290;250;17;128;19;35;25;2236;7072
4753900:Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo;202;102;186;1294;100;111;212;103;103;626;191;294;271;373;275;155;969;600;46;60;120;186;102;385;98;47;24;2226;147;300;9;859;40;44;50;21;201;29;248;689;30;80;4744;13;876;616;103;568;119;533;161;4154;24095
4754701:Comércio varejista de móveis;114;83;187;1111;169;75;142;111;120;659;427;118;104;237;108;75;340;208;47;145;116;163;90;163;199;10;13;1821;229;245;45;524;62;148;203;83;357;56;336;319;103;233;2047;164;611;570;235;547;113;131;229;3590;18335
4754702:Comércio varejista de artigos de colchoaria;0;1;1;86;2;1;4;8;0;36;0;2;4;6;3;2;17;4;1;2;5;2;0;18;2;1;0;112;2;5;0;39;0;0;2;1;12;0;10;91;0;22;309;4;103;31;0;7;0;12;1;357;1328
4754703:Comércio varejista de artigos de iluminação;0;0;0;41;0;0;2;2;0;16;1;0;4;0;0;0;20;0;0;0;0;1;0;2;0;0;0;29;0;0;0;11;0;0;0;0;1;0;0;20;0;0;163;0;12;24;1;0;0;0;0;345;695
4755501:Comércio varejista de tecidos;17;4;9;106;28;18;8;32;0;43;63;42;24;31;55;13;31;55;0;10;1;42;12;37;18;4;1;67;30;38;1;67;12;30;21;12;157;0;167;233;19;58;1052;51;176;198;19;112;45;56;44;609;3978
4755502:Comercio varejista de artigos de armarinho;25;9;9;134;10;20;12;23;14;86;18;34;45;27;9;15;33;40;0;3;14;8;6;22;12;5;0;185;36;27;1;48;1;4;18;0;20;14;28;167;3;20;668;11;185;53;21;60;6;9;16;847;3081
4755503:Comercio varejista de artigos de cama, mesa e banho;23;35;45;201;4;18;50;0;8;67;39;7;10;25;3;6;29;64;0;0;14;24;3;14;2;1;0;190;11;17;1;29;24;9;3;0;19;3;145;159;0;4;426;8;150;31;4;120;1;40;4;809;2899
4756300:Comércio varejista especializado de instrumentos musicais e acessórios;1;0;1;63;4;0;3;1;0;16;0;0;0;0;0;0;14;4;0;0;0;1;5;1;0;0;0;18;0;11;0;6;0;0;0;0;2;0;4;11;0;0;185;0;23;16;0;10;0;9;1;192;602
4757100:Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação;31;14;16;133;6;1;26;22;28;83;13;12;11;28;9;6;85;85;1;3;20;15;26;33;13;0;5;166;24;36;3;76;0;20;4;1;21;2;12;47;6;6;513;4;112;128;0;174;14;42;14;526;2676
4759801:Comércio varejista de artigos de tapeçaria, cortinas e persianas;2;1;5;90;3;1;1;2;3;17;18;0;0;10;1;5;14;31;0;3;18;2;7;19;1;0;0;105;2;4;0;27;1;0;0;0;9;11;13;58;0;1;326;0;14;48;0;24;0;12;4;511;1424
4759899:Comércio varejista de outros artigos de uso doméstico não especificados anteriormente;60;32;42;616;24;41;66;23;15;261;71;13;48;32;10;1;94;117;1;4;42;18;0;43;25;1;0;417;47;58;0;100;10;2;2;6;7;0;26;146;9;6;975;5;149;139;9;132;10;29;6;1308;5298
4761001:Comércio varejista de livros;19;12;8;461;4;1;5;0;0;69;2;0;2;0;1;4;9;16;0;1;0;9;1;21;0;6;0;162;9;32;0;24;1;1;18;0;9;0;7;11;0;6;590;5;52;50;1;9;0;5;24;1633;3300
4761002:Comércio varejista de jornais e revistas;0;1;0;30;1;0;1;2;0;21;0;0;0;4;0;0;0;1;0;1;0;6;0;1;0;0;0;22;0;3;0;5;0;0;0;0;0;0;2;7;0;0;77;0;11;7;0;32;2;4;0;494;735
4761003:Comércio varejista de artigos de papelaria;24;16;47;205;23;11;72;28;55;161;49;66;54;53;50;35;91;75;12;34;47;19;22;46;45;18;8;425;40;54;1;192;3;17;38;10;87;12;74;180;33;22;828;20;301;220;33;172;43;55;20;1881;6127
4762800:Comércio varejista de discos, CDs, DVDs e fitas;0;6;0;12;2;3;6;3;2;7;12;1;0;4;1;8;10;25;0;0;0;7;3;2;1;0;0;9;0;0;0;4;0;0;7;0;0;1;1;9;0;0;69;0;3;5;0;4;0;4;1;70;302
4763601:Comércio varejista de brinquedos e artigos recreativos;6;8;2;105;3;13;16;13;11;61;15;7;7;3;8;5;25;56;12;2;0;3;3;20;13;0;0;197;7;15;4;30;5;1;2;5;20;0;15;48;3;3;543;7;74;75;1;34;6;0;8;617;2137
4763602:Comércio varejista de artigos esportivos;4;6;6;186;4;9;13;2;4;26;8;4;7;21;26;0;67;71;0;6;17;32;7;12;4;0;0;156;0;5;1;30;0;0;2;0;5;0;13;95;3;3;511;0;92;23;0;30;11;19;5;1032;2578
4763603:Comércio varejista de bicicletas e triciclos;1;7;18;112;10;6;19;4;8;54;17;17;3;2;25;6;26;39;0;6;15;12;3;25;12;1;0;61;24;8;0;49;0;6;8;9;23;2;13;33;2;3;184;10;73;37;0;40;2;11;10;218;1274
4763604:Comércio varejista de artigos de caça, pesca e camping;9;3;0;30;6;3;4;1;5;3;0;0;6;8;7;10;3;22;0;1;9;1;11;14;2;1;0;43;4;3;0;4;0;3;4;0;16;2;1;8;1;7;140;0;21;28;0;14;1;9;9;122;599
4763605:Comércio varejista de embarcações e outros veículos recreativos;0;0;1;13;0;0;5;0;0;1;0;0;0;0;0;0;2;2;0;0;0;6;0;4;0;0;0;11;35;0;0;0;0;0;6;0;0;0;0;3;0;1;52;0;10;8;0;11;0;0;0;74;245
4771701:Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas;115;114;180;1935;122;129;273;101;112;837;300;195;167;245;163;72;330;363;33;86;126;123;118;264;136;34;47;1989;183;166;38;501;46;101;99;66;252;61;314;952;118;106;6546;98;1208;960;149;875;150;292;196;7614;29800
4771702:Comércio varejista de produtos farmacêuticos, com manipulação de fórmulas;53;24;38;364;41;36;32;56;46;169;33;16;18;3;12;6;69;41;0;0;5;30;15;18;19;0;0;385;25;31;0;275;11;10;7;0;38;0;49;71;16;12;552;6;59;149;4;135;18;92;48;725;3862
4771703:Comércio varejista de produtos farmacêuticos homeopáticos;3;0;6;6;5;0;18;3;3;67;9;0;9;2;0;6;7;11;0;0;1;1;0;25;4;0;0;24;0;0;0;17;0;1;11;0;11;0;2;86;0;3;95;0;20;30;7;14;1;0;9;194;711
4771704:Comércio varejista de medicamentos veterinários;42;101;88;334;47;85;73;42;109;176;111;141;164;155;109;77;120;127;10;89;67;4;123;70;94;24;12;288;113;63;8;184;27;58;52;25;114;8;81;104;21;68;373;34;107;178;46;164;128;68;82;159;5147
4772500:Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal;31;18;35;559;31;49;63;38;29;202;34;18;22;41;24;22;65;78;8;8;20;60;30;77;25;2;0;784;29;60;3;173;18;17;18;4;66;13;53;224;16;34;1805;12;387;251;24;195;23;63;26;2652;8539
4773300:Comércio varejista de artigos médicos e ortopédicos;1;0;1;199;0;2;6;2;3;23;0;0;6;1;0;0;4;18;0;2;0;3;1;2;1;0;0;157;19;2;0;22;0;0;0;1;1;2;1;38;4;0;772;10;14;25;2;11;0;8;3;1084;2451
4774100:Comércio varejista de artigos de óptica;14;5;8;348;20;10;46;10;10;205;26;29;22;42;20;6;92;91;5;6;10;5;18;56;9;4;0;470;18;33;1;105;4;4;8;2;25;2;59;163;13;11;1098;4;222;129;5;68;7;42;11;1542;5163
4781400:Comércio varejista de artigos do vestuário e acessórios;236;226;369;3717;242;270;497;438;262;2052;618;375;560;530;440;261;1119;1130;95;143;240;339;278;750;462;47;33;4483;467;493;42;1055;68;130;260;65;475;98;568;1469;129;183;9315;127;2429;1656;108;1774;289;466;262;13074;55214
4782201:Comércio varejista de calçados;16;37;86;1147;88;82;145;102;33;523;139;41;14;45;60;43;133;112;9;44;32;73;62;162;33;17;0;1205;44;129;5;470;10;21;52;7;99;6;147;739;59;64;3958;26;825;687;115;355;40;194;126;4073;16734
4782202:Comércio varejista de artigos de viagem;2;0;15;195;0;0;2;3;1;35;7;4;0;1;1;0;7;10;0;1;0;1;2;6;2;0;1;98;9;5;1;7;0;0;0;0;0;0;8;26;0;0;541;0;20;25;1;22;1;7;2;391;1460
4783101:Comércio varejista de artigos de joalheria;11;3;11;184;3;2;20;1;4;66;10;8;14;4;5;15;14;26;0;2;10;9;0;35;6;2;2;135;3;5;1;20;0;1;8;0;4;0;5;63;15;6;729;5;54;52;9;50;9;10;10;603;2264
4783102:Comércio varejista de artigos de relojoaria;5;0;4;44;1;2;2;12;7;4;6;3;1;4;0;3;4;0;0;0;1;8;0;0;1;0;0;21;10;3;0;4;0;0;5;1;0;0;6;9;0;2;50;0;11;26;0;5;1;10;1;81;358
4784900:Comércio varejista de gás liqüefeito de petróleo (GLP);47;39;44;222;22;12;118;24;30;167;38;24;25;36;32;13;57;41;7;58;20;13;20;57;50;2;6;379;47;31;6;137;9;20;43;5;76;14;84;129;12;15;741;33;289;127;24;97;27;36;53;434;4092
4785701:Comércio varejista de antigüidades;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;6;2;0;0;0;0;0;16;32
4785799:Comércio varejista de outros artigos usados;0;0;0;33;1;0;0;9;0;25;12;0;0;1;0;0;1;4;0;0;3;0;0;2;0;1;0;21;0;0;0;20;0;0;0;0;1;8;0;3;0;0;103;21;13;19;2;4;4;4;7;98;420
4789001:Comércio varejista de suvenires, bijuterias e artesanatos;18;1;3;395;26;15;35;12;21;82;11;1;14;5;18;0;26;44;0;0;6;11;3;21;5;0;0;280;0;6;1;55;0;1;20;2;15;2;11;44;0;9;840;6;144;80;2;136;13;35;7;1130;3612
4789002:Comércio varejista de plantas e flores naturais;5;5;23;162;61;5;33;4;9;101;25;1;17;14;10;6;116;59;0;9;5;86;5;58;16;3;0;270;10;41;2;108;7;1;2;0;3;2;6;46;1;8;523;6;53;65;7;43;5;7;5;631;2690
4789003:Comércio varejista de objetos de arte;0;1;1;17;0;1;0;0;2;4;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;11;2;0;0;2;0;0;0;0;0;0;0;0;0;0;26;0;1;25;0;1;0;0;0;18;115
4789004:Comércio varejista de animais vivos e de artigos e alimentos para animais de estimação;18;0;11;310;25;35;29;12;6;63;15;13;20;8;8;7;63;89;19;1;7;40;15;63;6;0;3;218;47;13;5;44;3;13;9;1;25;6;38;142;3;12;701;4;274;63;4;99;29;44;8;820;3511
4789005:Comércio varejista de produtos saneantes domissanitários;5;7;0;127;0;7;3;18;0;231;5;8;0;1;12;0;19;5;0;0;2;8;1;177;0;0;0;173;5;2;0;2;0;0;1;0;0;0;7;197;3;0;302;3;20;28;0;55;0;9;3;549;1995
4789006:Comércio varejista de fogos de artifício e artigos pirotécnicos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;4;0;0;20;0;0;0;0;3;0;0;0;9;45
4789007:Comércio varejista de equipamentos para escritório;4;6;0;452;8;10;20;6;4;59;14;0;4;0;1;0;30;19;0;0;4;0;0;47;19;0;0;265;2;0;0;22;0;0;4;0;0;0;3;43;0;12;119;0;32;3;1;30;0;12;0;197;1452
4789008:Comércio varejista de artigos fotográficos e para filmagem;15;0;7;61;5;8;12;2;6;14;9;2;6;2;0;1;22;12;10;0;0;8;3;24;18;0;0;74;4;3;3;29;0;8;3;0;7;2;18;100;10;1;1682;3;218;70;1;81;2;11;3;867;3447
4789009:Comércio varejista de armas e munições;0;0;0;5;0;0;0;0;0;17;0;0;0;0;0;0;0;4;0;0;0;0;5;6;0;1;0;2;0;0;0;3;0;0;0;0;0;0;0;2;0;0;0;0;6;5;0;0;0;8;0;21;85
4789099:Comércio varejista de outros produtos não especificados anteriormente;51;59;146;2146;251;39;236;83;53;1067;100;37;83;44;70;37;197;105;20;9;92;111;35;83;52;1;7;1599;47;187;9;476;10;103;41;14;133;28;139;646;33;26;4406;100;803;677;35;758;109;264;149;3544;19550
4911600:Transporte ferroviário de carga;1;0;0;643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;514;0;0;0;446;0;0;0;0;0;0;0;0;0;0;180;0;0;0;0;0;0;0;0;22;1806
4912401:Transporte ferroviário de passageiros intermunicipal e interestadual;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;18;0;0;0;0;22
4912402:Transporte ferroviário de passageiros municipal e em região metropolitana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;10
4912403:Transporte metroviário;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1061;1061
4921301:Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal;192;0;20;1655;9;8;42;6;14;298;14;7;11;10;11;0;97;31;1;20;6;26;8;76;8;0;0;1281;72;13;0;256;0;0;0;1;2;0;59;965;0;9;2720;71;955;389;19;261;60;74;5;10235;20017
4921302:Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal em região metropolitana;0;0;1;33;2;0;1;8;8;4;4;0;67;0;43;10;9;0;3;0;0;15;0;70;1;0;0;1079;0;0;0;24;1;0;0;0;79;0;0;9;1;0;1993;1;1047;0;0;25;0;48;0;2969;7555
4922101:Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal, exceto em região metropolitana;142;0;13;620;3;49;174;0;119;175;39;0;6;45;0;0;3;9;0;2;6;19;12;11;7;0;0;159;87;0;0;30;0;0;7;4;86;22;38;199;2;0;604;0;12;85;4;62;0;75;75;2416;5421
4922102:Transporte rodoviário coletivo de passageiros, com itinerário fixo, interestadual;0;0;3;544;41;1;164;42;0;158;7;2;31;0;0;0;0;49;0;0;1;487;21;0;0;0;0;446;2;0;0;176;9;4;0;25;81;17;27;283;28;47;2159;25;388;136;0;88;0;31;11;922;6456
4922103:Transporte rodoviário coletivo de passageiros, com itinerário fixo, internacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;33
4923001:Serviço de táxi;0;0;0;1;1;0;0;1;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;48;0;6;0;0;2;0;4;0;10;0;27;4;6;2;111;2;6;29;2;6;0;3;1;88;365
4923002:Serviço de transporte de passageiros - locação de automóveis com motorista;7;1;0;269;6;4;92;0;12;3;13;0;0;0;1;0;1;0;0;0;0;0;0;15;0;0;0;55;0;0;0;23;12;0;11;3;7;0;17;28;0;2;922;3;15;53;5;27;1;4;9;1135;2756
4924800:Transporte escolar;7;15;28;53;25;12;36;19;23;304;48;2;18;1;4;2;35;5;1;1;2;0;7;6;5;2;2;41;0;3;7;5;0;1;7;0;16;0;23;180;0;21;63;14;94;65;3;20;3;13;4;637;1883
4929901:Transporte rodoviário coletivo de passageiros, sob regime de fretamento, municipal;2;4;0;27;3;12;8;127;20;142;232;0;88;0;8;0;21;5;13;1;20;7;0;10;39;5;0;18;13;3;6;43;127;0;0;1;11;0;99;15;2;2;259;2;36;416;90;129;18;8;119;560;2771
4929902:Transporte rodoviário coletivo de passageiros, sob regime de fretamento, intermunicipal, interestadual e internacional;2;11;15;63;2;1;66;4;2;77;88;119;0;5;1;0;4;65;1;0;3;0;0;73;1;1;0;582;2;7;0;5;0;0;0;1;4;0;15;29;0;1;169;1;14;14;3;6;4;184;120;14;1779
4929903:Organização de excursões em veículos rodoviários próprios, municipal;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;14;0;0;0;0;3;0;0;1;58;82
4929904:Organização de excursões em veículos rodoviários próprios, intermunicipal, interestadual e internacional;0;4;0;0;0;0;0;9;0;14;4;71;0;0;0;0;2;9;0;0;0;0;0;3;0;0;0;23;0;2;0;0;0;0;1;0;7;0;3;9;0;0;32;0;55;2;0;46;0;0;21;115;432
4929999:Outros transportes rodoviários de passageiros não especificados anteriormente;0;0;0;6;0;1;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0;2;11;0;2;5;0;21;0;2;1;11;75
4930201:Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal;59;43;65;984;151;69;344;143;13;588;146;20;48;25;131;42;165;170;20;12;35;53;35;83;40;0;0;966;47;97;3;434;14;10;25;20;366;4;215;676;10;58;2060;37;523;611;59;179;21;147;35;3076;13177
4930202:Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional;479;131;618;5378;525;179;1310;272;152;1569;563;179;64;227;587;108;1357;652;67;56;266;343;64;658;162;103;5;4796;269;1019;33;6751;214;36;110;12;274;20;648;2575;22;136;11511;146;519;2325;236;1516;84;969;409;4889;55593
4930203:Transporte rodoviário de produtos perigosos;91;1;66;560;16;8;27;11;0;248;4;0;1;2;108;5;20;90;0;26;2;122;12;8;20;1;0;851;9;61;0;332;6;0;0;0;91;5;5;589;0;0;1072;10;53;100;101;126;0;22;2;763;5647
4930204:Transporte rodoviário de mudanças;2;0;10;23;2;0;1;5;1;19;0;1;1;1;6;0;10;3;0;3;5;1;0;1;0;0;0;35;7;7;0;26;0;1;0;0;1;0;0;14;0;1;72;0;1;10;1;10;0;3;0;207;491
