Coluna;Microrregião
CNAE 2.0 Subclasse;21001:LITORAL OCIDENTAL MARANHENSE;21002:AGLOMERAÇÃO URBANA DE SÃO LUÍS;21003:ROSÁRIO;21004:LENÇOIS MARANHENSES;21005:BAIXADA MARANHENSE;21006:ITAPECURU MIRIM;21007:GURUPI-MA;21008:PINDARÉ;21009:IMPERATRIZ;21010:MÉDIO MEARIM;21011:ALTO MEARIM E GRAJAÚ;21012:PRESIDENTE DUTRA;21013:BAIXO PARNAÍBA MARANHENSE;21014:CHAPADINHA;21015:CODÓ;21016:COELHO NETO;21017:CAXIAS;21018:CHAPADAS DO ALTO ITAPECURU;21019:PORTO FRANCO;21020:GERAIS DE BALSAS;21021:CHAPADAS DAS MANGABEIRAS;22001:BAIXO PARNAÍBA PIAUIENSE;22002:LITORAL PIAUIENSE;22003:TERESINA;22004:CAMPO MAIOR;22005:MÉDIO PARNAÍBA PIAUIENSE;22006:VALENÇA DO PIAUÍ;22007:ALTO PARNAÍBA PIAUIENSE;22008:BERTOLÍNIA;22009:FLORIANO;22010:ALTO MÉDIO GURGUÉIA;22011:SÃO RAIMUNDO NONATO;22012:CHAPADAS DO EXTREMO SUL PIAUIENSE;22013:PICOS;22014:PIO IX;22015:ALTO MÉDIO CANINDÉ;23001:LITORAL DE CAMOCIM E ACARAÚ;23002:IBIAPABA;23003:COREAÚ;23004:MERUOCA;23005:SOBRAL;23006:IPU;23007:SANTA QUITÉRIA;23008:ITAPIPOCA;23009:BAIXO CURU;23010:URUBURETAMA;23011:MÉDIO CURU;23012:CANINDÉ;23013:BATURITÉ;23014:CHOROZINHO;23015:CASCAVEL-CE;23016:FORTALEZA;23017:PACAJUS;23018:SERTÃO DE CRATÉUS;23019:SERTÃO DE QUIXERAMOBIM;23020:SERTÃO DE INHAMUNS;23021:SERTÃO DE SENADOR POMPEU;23022:LITORAL DE ARACATI;23023:BAIXO JAGUARIBE;23024:MÉDIO JAGUARIBE;23025:SERRA DO PEREIRO;23026:IGUATU;23027:VÁRZEA ALEGRE;23028:LAVRAS DA MANGABEIRA;23029:CHAPADA DO ARARIPE;23030:CARIRIAÇU;23031:BARRO;23032:CARIRI;23033:BREJO SANTO;24001:MOSSORÓ;24002:CHAPADA DO APODI;24003:MÉDIO OESTE;24004:VALE DO AÇU;24005:SERRA DE SÃO MIGUEL;24006:PAU DOS FERROS;24007:UMARIZAL;24008:MACAU;24009:ANGICOS;24010:SERRA DE SANTANA;24011:SERIDÓ OCIDENTAL;24012:SERIDÓ ORIENTAL;24013:BAIXA VERDE;24014:BORBOREMA POTIGUAR;24015:AGRESTE POTIGUAR;24016:LITORAL NORDESTE;24017:MACAÍBA;24018:NATAL;24019:LITORAL SUL-RN;25001:CATOLÉ DO ROCHA;25002:CAJAZEIRAS;25003:SOUSA;25004:PATOS;25005:PIANCÓ;25006:ITAPORANGA;25007:SERRA DO TEIXEIRA;25008:SERIDÓ OCIDENTAL PARAIBANO;25009:SERIDÓ ORIENTAL PARAIBANO;25010:CARIRI OCIDENTAL;25011:CARIRI ORIENTAL;25012:CURIMATAÚ OCIDENTAL;25013:CURIMATAÚ ORIENTAL;25014:ESPERANÇA;25015:BREJO PARAIBANO;25016:GUARABIRA;25017:CAMPINA GRANDE;25018:ITABAIANA;25019:UMBUZEIRO;25020:LITORAL NORTE;25021:SAPÉ;25022:JOÃO PESSOA;25023:LITORAL SUL-PB;26001:ARARIPINA;26002:SALGUEIRO;26003:PAJEÚ;26004:SERTÃO DO MOXOTÓ;26005:PETROLINA;26006:ITAPARICA;26007:VALE DO IPANEMA;26008:VALE DO IPOJUCA;26009:ALTO CAPIBARIBE;26010:MÉDIO CAPIBARIBE;26011:GARANHUNS;26012:BREJO PERNAMBUCANO;26013:MATA SETENTRIONAL PERNAMBUCANA;26014:VITÓRIA DE SANTO ANTÃO;26015:MATA MERIDIONAL PERNAMBUCANA;26016:ITAMARACÁ;26017:RECIFE;26018:SUAPE;26019:FERNANDO DE NORONHA;27001:SERRANA DO SERTÃO ALAGOANO;27002:ALAGOANA DO SERTÃO DO SÃO FRANCISCO;27003:SANTANA DO IPANEMA;27004:BATALHA;27005:PALMEIRA DOS ÍNDIOS;27006:ARAPIRACA;27007:TRAIPU;27008:SERRANA DOS QUILOMBOS;27009:MATA ALAGOANA;27010:LITORAL NORTE ALAGOANO;27011:MACEIÓ;27012:SÃO MIGUEL DOS CAMPOS;27013:PENEDO;28001:SERGIPANA DO SERTÃO DO SÃO FRANCISCO;28002:CARIRA;28003:NOSSA SENHORA DAS DORES;28004:AGRESTE DE ITABAIANA;28005:TOBIAS BARRETO;28006:AGRESTE DE LAGARTO;28007:PROPRIÁ;28008:COTINGUIBA;28009:JAPARATUBA;28010:BAIXO COTINGUIBA;28011:ARACAJU;28012:BOQUIM;28013:ESTÂNCIA;29001:BARREIRAS;29002:COTEGIPE;29003:SANTA MARIA DA VITÓRIA;29004:JUAZEIRO;29005:PAULO AFONSO;29006:BARRA;29007:BOM JESUS DA LAPA;29008:SENHOR DO BONFIM;29009:IRECÊ;29010:JACOBINA;29011:ITABERABA;29012:FEIRA DE SANTANA;29013:JEREMOABO;29014:EUCLIDES DA CUNHA;29015:RIBEIRA DO POMBAL;29016:SERRINHA;29017:ALAGOINHAS;29018:ENTRE RIOS;29019:CATU;29020:SANTO ANTÔNIO DE JESUS;29021:SALVADOR;29022:BOQUIRA;29023:SEABRA;29024:JEQUIÉ;29025:LIVRAMENTO DO BRUMADO;29026:GUANAMBI;29027:BRUMADO;29028:VITÓRIA DA CONQUISTA;29029:ITAPETINGA;29030:VALENÇA;29031:ILHÉUS-ITABUNA;29032:PORTO SEGURO;Total
3316301:Manutenção e reparação de aeronaves, exceto a manutenção na pista;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;132
3316302:Manutenção de aeronaves na pista;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
3317101:Manutenção e reparação de embarcações e estruturas flutuantes;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;108;0;0;0;0;0;0;0;0;0;0;2;323
3317102:Manutenção e reparação de embarcações para esporte e lazer;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;5;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;5;0;0;56
3319800:Manutenção e reparação de equipamentos e produtos não especificados anteriormente;0;107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;76;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;8;0;0;0;0;0;0;0;17;0;0;0;3;0;0;7;0;65;0;0;0;0;0;0;0;1;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;5;0;0;2;3;0;0;0;1;0;0;11;0;0;0;4;2;0;0;0;771;0;0;0;0;0;1;0;0;0;1;1;1196
3321000:Instalação de máquinas e equipamentos industriais;0;468;1;0;0;0;0;16;4;0;0;0;0;0;0;1;0;0;10;30;0;0;0;25;0;0;0;3;2;0;0;0;0;1;0;0;0;0;0;0;15;0;0;7;32;0;0;0;0;0;2;221;62;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;4;107;0;0;0;0;63;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;49;0;0;0;0;0;6;0;0;32;0;0;0;0;26;0;0;1;249;127;0;0;4;0;0;0;0;0;0;0;0;20;11;0;0;0;0;0;0;1;0;3;0;2;15;0;0;23;0;0;10;0;0;0;12;0;4;0;40;0;0;0;0;2;0;17;0;290;0;0;4;0;5;0;1;0;0;7;0;2065
3329501:Serviços de montagem de móveis de qualquer material;0;80;0;0;0;0;0;0;9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;177;0;0;0;0;0;0;0;0;0;0;0;0;1;8;0;0;0;0;0;13;0;0;0;0;0;0;1;378;0;4;0;0;0;0;0;0;0;5;0;0;0;0;0;29;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;4;128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;114;0;0;0;1;2;2;0;0;9;6;0;0;0;0;0;1;0;202;72;0;0;0;0;0;0;4;0;0;1;0;83;0;0;0;0;0;1;0;0;0;0;0;0;76;0;0;3;0;0;1;0;0;1;0;0;0;0;4;0;0;0;0;0;0;0;1;358;0;0;0;0;0;0;1;8;0;42;30;1888
3329599:Instalação de outros equipamentos não especificados anteriormente;0;18;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;0;0;0;3;0;0;0;0;0;0;3;2;0;0;0;0;0;12;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;16;0;0;18;7;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;1;0;0;0;0;0;55;0;0;5;0;3;0;0;0;0;0;0;330
3511501:Geração de energia elétrica;0;317;0;4;0;76;0;0;62;152;0;45;0;0;5;3;0;0;88;0;0;3;5;235;4;0;0;0;2;37;0;7;0;2;0;42;61;10;0;0;11;0;0;38;261;0;0;0;5;0;12;655;0;0;7;4;0;23;2;0;0;8;0;0;0;0;0;9;44;15;0;0;52;0;0;0;11;0;11;0;4;10;7;0;63;18;59;0;0;0;0;0;3;0;0;0;4;0;0;0;0;0;0;0;102;0;0;3;0;170;0;17;3;0;1;19;68;0;2;0;0;48;0;5;0;18;35;1971;80;0;0;49;0;0;0;0;0;0;27;0;59;41;2;57;0;0;3;0;0;0;0;0;0;131;2;0;158;9;0;248;577;0;14;15;10;20;0;0;0;0;6;0;0;0;9;25;702;7;3;3;0;10;2;0;0;8;60;4;7299
3511502:Atividades de coordenação e controle da operação da geração e transmissão de energia elétrica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111
3512300:Transmissão de energia elétrica;0;120;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;6;0;0;27;0;0;0;0;5;0;0;0;0;18;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;5;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;22;0;0;0;442;0;0;0;0;0;0;0;18;0;2;0;0;137;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;17;0;6;4;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;13;1;0;4;0;0;4;0;0;0;0;0;0;1035
3513100:Comércio atacadista de energia elétrica;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;0;0;0;0;0;0;0;0;0;0;0;142
3514000:Distribuição de energia elétrica;2;799;6;7;45;5;8;23;78;68;11;13;2;15;5;1;63;10;6;13;2;0;0;2094;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;105;0;0;0;0;0;0;50;12;0;0;809;0;0;0;5;7;0;64;0;0;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;239;0;0;0;0;1946;0;87;38;110;58;109;0;10;166;49;12;103;3;116;43;43;17;1250;109;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0;0;900;0;627;121;0;0;90;23;0;39;26;43;25;27;217;0;0;32;25;0;0;0;67;1590;0;0;32;0;32;36;103;7;30;223;93;14164
3520401:Produção de gás;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;164;0;0;0;0;0;0;0;0;0;0;0;0;97;0;0;0;0;0;0;0;0;0;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;230;0;0;0;0;0;0;0;0;0;3;4;803
3520402:Distribuição de combustíveis gasosos por redes urbanas;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;13;0;0;5;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;5;0;76
3530100:Produção e distribuição de vapor, água quente e ar condicionado;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;0;0;0;0;0;0;0;0;0;0;0;88
3600601:Captação, tratamento e distribuição de água;0;1809;38;0;94;118;0;85;165;187;55;92;0;150;54;0;344;102;98;60;0;67;110;915;87;45;24;14;15;60;19;20;28;63;13;44;44;39;0;0;251;78;0;47;0;15;0;0;0;0;0;1183;0;82;174;0;0;0;159;0;0;96;0;0;0;0;0;188;0;260;27;11;94;25;109;41;23;22;39;120;80;16;53;72;49;290;1226;63;67;141;162;266;17;29;24;24;14;66;39;30;18;17;65;226;680;35;12;40;43;1164;13;0;0;0;0;0;0;0;0;0;1;0;1;0;2;164;1;3512;0;0;0;0;28;0;0;113;0;157;63;0;1406;86;0;164;37;44;99;33;68;110;42;43;60;971;70;127;0;27;67;520;0;52;42;16;0;0;0;0;0;0;0;0;0;0;87;0;4611;42;2;0;7;22;0;0;61;183;353;0;26637
3600602:Distribuição de água por caminhões;0;249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;33;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;8;0;0;7;0;10;2;3;5;0;1;7;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;1;9;0;0;1;27;2;0;3;0;4;2;0;0;143;0;0;0;0;1;2;0;4;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5;0;0;1;2;0;6;8;88;0;0;0;0;26;0;0;1;0;2;0;0;0;0;0;12;738
3701100:Gestão de redes de esgoto;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;941;0;0;0;0;0;0;0;0;0;0;0;0;35;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;1080
3702900:Atividades relacionadas a esgoto, exceto a gestão de redes;0;200;0;0;0;0;0;2;21;1;0;1;0;0;0;0;2;0;1;0;0;2;0;37;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;1;0;0;0;2;0;0;0;6;0;0;0;42;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;3;0;0;2;0;2;0;0;14;136;0;0;0;0;0;0;0;0;0;0;0;8;174;0;0;0;0;0;0;0;0;0;0;0;0;51;0;0;4;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;8;0;487;0;0;3;0;146;0;2;0;0;4;9;1454
3811400:Coleta de resíduos não-perigosos;0;206;0;24;1;0;0;15;18;0;6;1;0;0;0;0;1;0;3;17;0;4;177;223;0;111;1;0;8;0;0;6;0;378;26;71;31;8;0;0;19;15;0;107;0;1;0;0;0;0;0;3020;3;1;1;3;0;97;0;1;0;0;0;1;0;0;0;237;133;25;4;141;119;0;0;5;0;0;0;0;0;0;0;0;16;20;1889;0;64;0;95;4;15;0;0;0;0;2;0;0;0;0;0;2;16;0;0;0;16;1137;15;0;121;9;0;6;107;0;1871;5;0;174;53;24;4;4;0;5203;168;0;0;0;0;0;0;244;0;0;34;0;2054;2;0;0;0;0;0;0;0;1;0;39;0;1763;0;0;40;0;6;15;500;0;0;4;119;16;285;647;0;1;0;4;77;4;12;69;4926;0;0;34;1;6;241;302;0;50;204;94;28103
3812200:Coleta de resíduos perigosos;0;45;0;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126;0;0;0;0;0;0;0;0;0;147;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;1;0;15;0;27;0;0;6;0;0;0;0;0;60;0;0;416;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;0;0;172;0;0;0;0;4;0;12;0;0;0;2;1204
3821100:Tratamento e disposição de resíduos não-perigosos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;24;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;77;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;106;188;40;0;0;0;0;0;0;32;0;0;0;0;144;0;0;0;0;0;0;0;0;0;0;0;56;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;827;0;0;0;0;0;0;0;6;0;0;0;1712
3822000:Tratamento e disposição de resíduos perigosos;0;0;71;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;386;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;96;116;0;0;0;0;0;0;0;2;0;0;0;819
3831901:Recuperação de sucatas de alumínio;0;17;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;9;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;9;0;9;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;76;1;0;0;0;0;0;0;25;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;289
3831999:Recuperação de materiais metálicos, exceto alumínio;0;5;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;214;0;0;0;0;0;0;54;7;0;0;0;0;0;13;0;0;5;0;0;0;0;0;25;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;31;0;0;0;6;0;9;0;0;12;0;0;0;0;0;7;1;0;35;0;0;0;0;0;0;0;0;0;0;0;0;25;1;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;9;0;1;0;835;0;1;0;0;0;0;7;0;0;13;0;1408
3832700:Recuperação de materiais plásticos;0;16;0;0;0;0;0;0;18;0;0;0;0;0;23;0;0;0;0;8;0;0;7;4;0;0;0;0;0;0;0;0;0;3;0;0;58;0;1;0;27;0;0;0;0;0;0;0;0;0;0;281;15;0;14;0;0;0;0;0;0;2;0;0;0;0;0;270;0;59;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;37;2;0;0;1;27;5;0;0;12;0;0;0;0;0;0;0;0;77;1;0;0;0;0;13;0;0;0;8;1;0;0;0;37;0;0;0;0;11;1;0;3;133;0;0;0;0;0;0;0;28;0;20;0;0;87;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;10;0;37;0;0;0;0;0;0;0;0;51;0;0;1;0;0;0;92;0;5;21;11;1555
