Coluna;Microrregião
CNAE 2.0 Subclasse;11001:PORTO VELHO;11002:GUAJARÁ-MIRIM;11003:ARIQUEMES;11004:JI-PARANÁ;11005:ALVORADA DOESTE;11006:CACOAL;11007:VILHENA;11008:COLORADO DO OESTE;12001:CRUZEIRO DO SUL;12002:TARAUACÁ;12003:SENA MADUREIRA;12004:RIO BRANCO;12005:BRASILÉIA;13001:RIO NEGRO-AM;13002:JAPURÁ;13003:ALTO SOLIMÕES;13004:JURUÁ;13005:TEFÉ;13006:COARI;13007:MANAUS;13008:RIO PRETO DA EVA;13009:ITACOATIARA;13010:PARINTINS;13011:BOCA DO ACRE;13012:PURUS;13013:MADEIRA;14001:BOA VISTA;14002:NORDESTE DE RORAIMA;14003:CARACARAÍ;14004:SUDESTE DE RORAIMA;15001:ÓBIDOS;15002:SANTARÉM;15003:ALMEIRIM;15004:PORTEL;15005:FUROS DE BREVES;15006:ARARI;15007:BELÉM;15008:CASTANHAL;15009:SALGADO;15010:BRAGANTINA;15011:CAMETÁ;15012:TOMÉ-AÇU;15013:GUAMÁ;15014:ITAITUBA;15015:ALTAMIRA;15016:TUCURUÍ;15017:PARAGOMINAS;15018:SÃO FÉLIX DO XINGU;15019:PARAUAPEBAS;15020:MARABÁ;15021:REDENÇÃO;15022:CONCEIÇÃO DO ARAGUAIA;16001:OIAPOQUE;16002:AMAPÁ;16003:MACAPÁ;16004:MAZAGÃO;17001:BICO DO PAPAGAIO;17002:ARAGUAÍNA;17003:MIRACEMA DO TOCANTINS;17004:RIO FORMOSO;17005:GURUPI-TO;17006:PORTO NACIONAL;17007:JALAPÃO;17008:DIANÓPOLIS;Total
0162801:Serviço de inseminação artificial em animais;0;0;2;2;0;0;1;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;0;1;3;0;0;0;0;0;0;0;1;0;0;1;0;0;26
0162803:Serviço de manejo de animais;1;0;31;109;0;0;12;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;12;0;0;0;0;0;0;0;0;1;0;0;11;0;0;200
0162899:Atividades de apoio à pecuária não especificadas anteriormente;149;1;45;36;12;47;34;25;0;7;0;369;2;0;0;0;0;0;0;4;6;3;0;2;0;0;41;0;3;1;0;14;0;0;0;4;19;35;20;140;1;28;6;12;10;3;35;13;10;9;72;14;0;1;3;0;0;20;30;31;47;13;18;36;1431
0163600:Atividades de pós-colheita;0;0;8;0;0;8;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;1;7;0;0;0;0;9;1;0;1;0;0;33;0;1;0;5;0;0;8;0;7;0;0;0;0;0;44;0;14;21;0;6;0;204
0170900:Caça e serviços relacionados;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
0210101:Cultivo de eucalipto;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;0;0;0;4;0;0;0;0;0;0;0;0;1;204;0;0;5;0;0;0;0;0;0;1;160;2;18;5;0;40;8;542
0210103:Cultivo de pinus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;341;0;0;0;0;0;21;0;0;1;363
0210104:Cultivo de teca;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;0;3;0;0;0;0;63;0;0;0;0;0;0;0;118
0210105:Cultivo de espécies madeireiras, exceto eucalipto, acácia-negra, pinus e teca;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;51;0;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;10;148
0210106:Cultivo de mudas em viveiros florestais;12;0;0;0;6;0;8;0;0;0;0;3;0;0;0;0;0;0;0;0;0;33;0;0;0;0;3;0;0;2;0;1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;132;0;0;0;0;0;0;70;0;0;0;0;15;0;0;0;0;0;385
0210107:Extração de madeira em florestas plantadas;0;0;9;0;0;2;27;0;0;0;0;0;0;0;0;0;9;0;0;1;0;0;0;0;0;1;0;1;0;0;0;19;61;16;0;0;4;0;0;3;0;0;4;0;1;13;377;0;0;0;0;0;0;0;4;0;18;0;0;7;0;92;7;0;676
0210108:Produção de carvão vegetal - florestas plantadas;0;0;10;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;4;46;0;0;16;0;0;0;0;0;0;423;1;0;0;0;10;0;0;528
0210199:Produção de produtos não-madeireiros não especificados anteriormente em florestas plantadas;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;15
0220901:Extração de madeira em florestas nativas;23;0;22;4;0;104;10;3;0;0;250;3;0;0;0;0;0;0;0;4;0;5;0;0;0;0;0;1;6;0;222;124;122;91;0;0;122;1;0;0;0;51;2;46;12;0;387;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1617
0220902:Produção de carvão vegetal - florestas nativas;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;0;0;1;0;49;0;0;0;0;0;0;0;6;0;39;0;2;5;1;0;12;2;217
0220903:Coleta de castanha-do-pará em florestas nativas;0;0;0;0;0;0;0;0;0;0;12;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15
0220904:Coleta de látex em florestas nativas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;18
0220905:Coleta de palmito em florestas nativas;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
0220906:Conservação de florestas nativas;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;54;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;82
0220999:Coleta de produtos não-madeireiros não especificados anteriormente em florestas nativas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
0230600:Atividades de apoio à produção florestal;31;0;9;1;5;4;69;0;0;0;31;3;0;0;0;0;0;0;0;0;1;52;0;0;0;0;0;0;0;0;246;150;31;0;0;0;189;0;0;0;0;0;1;2;3;180;506;0;0;0;24;311;0;0;0;0;0;0;6;1;14;1;4;0;1875
0311601:Pesca de peixes em água salgada;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;0;21;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;148
0311602:Pesca de crustáceos e moluscos em água salgada;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;264;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;268
0311604:Atividades de apoio à pesca em água salgada;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
0312401:Pesca de peixes em água doce;2;0;1;2;0;2;1;1;0;0;0;1;0;0;0;0;0;0;0;16;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;37
0312402:Pesca de crustáceos e moluscos em água doce;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21
0312403:Coleta de outros produtos aquáticos de água doce;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
0312404:Atividades de apoio à pesca em água doce;0;0;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;3;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56
0321301:Criação de peixes em água salgada e salobra;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
0321302:Criação de camarões em água salgada e salobra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19
0321305:Atividades de apoio à aqüicultura em água salgada e salobra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
0321399:Cultivos e semicultivos da aqüicultura em água salgada e salobra não especificados anteriormente;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
0322101:Criação de peixes em água doce;55;0;100;22;1;5;57;6;15;0;1;7;0;0;0;0;0;0;0;14;8;2;0;0;0;0;11;3;5;0;0;0;0;0;0;0;2;0;1;9;0;0;1;19;2;4;1;0;1;2;0;0;0;0;0;1;11;1;0;0;45;3;0;88;503
0322102:Criação de camarões em água doce;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
0322104:Criação de peixes ornamentais em água doce;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
0322106:Criação de jacaré;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
0322107:Atividades de apoio à aqüicultura em água doce;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
0322199:Cultivos e semicultivos da aqüicultura em água doce não especificados anteriormente;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;7
0500301:Extração de carvão mineral;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;7
0500302:Beneficiamento de carvão mineral;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12
0600001:Extração de petróleo e gás natural;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;404;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;505
0600003:Extração e beneficiamento de areias betuminosas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;19
0710301:Extração de minério de ferro;0;0;9;0;0;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;5;0;0;6;8697;0;0;1;0;0;0;21;0;0;0;0;0;0;0;0;8840
0721901:Extração de minério de alumínio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1497;0;0;0;0;0;17;0;0;0;0;20;0;0;0;0;1403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2937
0721902:Beneficiamento de minério de alumínio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;458
0722701:Extração de minério de estanho;207;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;311
0722702:Beneficiamento de minério de estanho;26;0;187;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;802;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1018
0723501:Extração de minério de manganês;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;11;0;0;647;38;0;0;0;0;5;0;0;0;0;0;0;0;0;0;723
0724301:Extração de minério de metais preciosos;8;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;3;0;0;0;0;15;0;5;0;0;0;23;377;125;0;0;8;170;0;0;1;47;0;757;1;0;0;6;0;0;0;0;37;1602
0724302:Beneficiamento de minério de metais preciosos;0;0;1;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36
0729402:Extração de minério de tungstênio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
0729403:Extração de minério de níquel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;752;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;754
0729404:Extração de minérios de cobre, chumbo, zinco e outros minerais metálicos não-ferrosos não especificados anteriormente;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1606;2039;0;0;0;0;0;24;0;0;0;0;0;0;0;0;3709
0729405:Beneficiamento de minérios de cobre, chumbo, zinco e outros minerais metálicos não-ferrosos não especificados anteriormente;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28
0810001:Extração de ardósia e beneficiamento associado;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14
0810002:Extração de granito e beneficiamento associado;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;6;0;0;5;0;0;0;0;0;0;23
0810004:Extração de calcário e dolomita e beneficiamento associado;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;11;0;15;0;0;2;0;0;108;0;10;5;0;0;89;348
0810005:Extração de gesso e caulim;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;148;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150
0810006:Extração de areia, cascalho ou pedregulho e beneficiamento associado;82;6;67;55;6;32;42;3;21;0;5;35;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;15;0;1;5;3;8;3;7;9;1;13;0;0;72;14;7;0;0;32;0;35;36;11;0;6;73;0;8;717
0810007:Extração de argila e beneficiamento associado;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;20;7;18;0;0;0;1;0;0;0;7;0;0;0;0;6;0;1;0;0;80
0810009:Extração de basalto e beneficiamento associado;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18
0810010:Beneficiamento de gesso e caulim associado à extração;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;0;0;0;329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;470
0810099:Extração e britamento de pedras e outros materiais para construção e beneficiamento associado;131;0;2;47;0;76;1;0;0;0;0;1;0;0;0;0;0;0;0;50;61;0;0;0;0;0;30;0;38;11;0;0;0;0;0;0;0;0;0;0;0;0;27;1;0;0;0;12;71;0;15;0;0;0;6;1;21;21;0;13;17;47;0;4;704
0891600:Extração de minerais para fabricação de adubos, fertilizantes e outros produtos químicos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;1;0;0;0;0;95;122
0892403:Refino e outros tratamentos do sal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;0;51
0893200:Extração de gemas (pedras preciosas e semipreciosas);0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;1;58
0899102:Extração de quartzo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;10
0899199:Extração de outros minerais não-metálicos não especificados anteriormente;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;164;0;2;0;41;0;0;0;0;0;220;0;0;0;0;0;14;0;0;0;0;5;0;0;279;783
0910600:Atividades de apoio à extração de petróleo e gás natural;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;236;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;244
0990401:Atividades de apoio à extração de minério de ferro;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36
0990402:Atividades de apoio à extração de minerais metálicos não-ferrosos;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;76
0990403:Atividades de apoio à extração de minerais não-metálicos;0;0;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;39
1011201:Frigorífico - abate de bovinos;373;60;86;3563;951;1370;3377;0;31;22;15;503;51;0;0;0;2;5;0;15;0;28;1;280;12;0;99;52;0;0;0;77;0;0;22;0;449;1189;0;8;0;23;129;72;118;3;109;1503;765;946;2887;732;0;0;25;0;12;2002;58;692;1027;129;2;0;23875
1011203:Frigorífico - abate de ovinos e caprinos;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1011204:Frigorífico - abate de bufalinos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
1011205:Matadouro - abate de reses sob contrato, exceto abate de suínos;5;2;8;8;3;0;1;9;0;0;0;15;7;0;0;0;0;0;0;48;0;0;6;0;0;0;17;0;0;0;0;136;0;0;14;0;0;83;0;43;0;20;0;3;0;7;0;0;109;10;12;12;0;0;2;0;6;66;4;8;2;0;0;0;666
1012101:Abate de aves;15;0;0;0;0;679;0;0;0;0;0;0;187;0;0;0;0;0;0;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;374;0;11;0;0;4;0;1;0;0;20;0;0;0;0;0;0;0;0;0;861;5;0;102;0;0;2;0;2323
1012102:Abate de pequenos animais;1;0;2;4;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;20
1012103:Frigorífico - abate de suínos;0;0;3;27;0;0;0;0;0;0;0;0;271;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;471;0;0;0;0;0;0;0;5;0;0;0;0;12;0;0;0;0;791
1012104:Matadouro - abate de suínos sob contrato;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;7
1013901:Fabricação de produtos de carne;109;0;4;12;0;669;10;0;0;0;0;324;0;0;0;0;0;0;0;54;0;0;0;0;0;0;6;0;0;0;0;2;0;0;0;0;40;0;0;0;11;0;0;0;0;23;1;0;0;214;7;0;0;0;0;0;0;2;0;16;8;23;0;0;1535
1013902:Preparação de subprodutos do abate;34;0;0;104;0;169;0;0;0;0;0;17;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;132;0;0;0;0;0;0;0;0;0;0;0;23;111;0;0;0;0;0;0;6;194;22;0;4;0;0;872
1020101:Preservação de peixes, crustáceos e moluscos;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;455;0;1;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;14;0;0;56;571
1020102:Fabricação de conservas de peixes, crustáceos e moluscos;5;0;137;0;0;0;0;0;0;0;0;112;0;0;0;1;0;6;0;159;0;119;28;0;0;0;0;0;0;0;45;35;0;0;0;48;224;0;601;176;0;0;0;0;0;0;0;0;0;0;0;0;45;0;2;0;0;0;0;0;0;0;0;0;1743
1031700:Fabricação de conservas de frutas;16;0;1;35;0;22;0;0;2;0;0;8;0;0;0;10;12;0;0;48;33;0;0;0;0;12;8;0;0;0;270;7;0;0;0;0;344;1031;4;41;219;13;2;3;6;1;0;0;24;16;0;0;0;0;12;0;1;0;0;2;0;0;0;0;2203
1032501:Fabricação de conservas de palmito;10;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104;2;151;0;0;22;63;0;13;62;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;438
