Coluna;Microrregião
CNAE 2.0 Subclasse;21001:LITORAL OCIDENTAL MARANHENSE;21002:AGLOMERAÇÃO URBANA DE SÃO LUÍS;21003:ROSÁRIO;21004:LENÇOIS MARANHENSES;21005:BAIXADA MARANHENSE;21006:ITAPECURU MIRIM;21007:GURUPI-MA;21008:PINDARÉ;21009:IMPERATRIZ;21010:MÉDIO MEARIM;21011:ALTO MEARIM E GRAJAÚ;21012:PRESIDENTE DUTRA;21013:BAIXO PARNAÍBA MARANHENSE;21014:CHAPADINHA;21015:CODÓ;21016:COELHO NETO;21017:CAXIAS;21018:CHAPADAS DO ALTO ITAPECURU;21019:PORTO FRANCO;21020:GERAIS DE BALSAS;21021:CHAPADAS DAS MANGABEIRAS;22001:BAIXO PARNAÍBA PIAUIENSE;22002:LITORAL PIAUIENSE;22003:TERESINA;22004:CAMPO MAIOR;22005:MÉDIO PARNAÍBA PIAUIENSE;22006:VALENÇA DO PIAUÍ;22007:ALTO PARNAÍBA PIAUIENSE;22008:BERTOLÍNIA;22009:FLORIANO;22010:ALTO MÉDIO GURGUÉIA;22011:SÃO RAIMUNDO NONATO;22012:CHAPADAS DO EXTREMO SUL PIAUIENSE;22013:PICOS;22014:PIO IX;22015:ALTO MÉDIO CANINDÉ;23001:LITORAL DE CAMOCIM E ACARAÚ;23002:IBIAPABA;23003:COREAÚ;23004:MERUOCA;23005:SOBRAL;23006:IPU;23007:SANTA QUITÉRIA;23008:ITAPIPOCA;23009:BAIXO CURU;23010:URUBURETAMA;23011:MÉDIO CURU;23012:CANINDÉ;23013:BATURITÉ;23014:CHOROZINHO;23015:CASCAVEL-CE;23016:FORTALEZA;23017:PACAJUS;23018:SERTÃO DE CRATÉUS;23019:SERTÃO DE QUIXERAMOBIM;23020:SERTÃO DE INHAMUNS;23021:SERTÃO DE SENADOR POMPEU;23022:LITORAL DE ARACATI;23023:BAIXO JAGUARIBE;23024:MÉDIO JAGUARIBE;23025:SERRA DO PEREIRO;23026:IGUATU;23027:VÁRZEA ALEGRE;23028:LAVRAS DA MANGABEIRA;23029:CHAPADA DO ARARIPE;23030:CARIRIAÇU;23031:BARRO;23032:CARIRI;23033:BREJO SANTO;24001:MOSSORÓ;24002:CHAPADA DO APODI;24003:MÉDIO OESTE;24004:VALE DO AÇU;24005:SERRA DE SÃO MIGUEL;24006:PAU DOS FERROS;24007:UMARIZAL;24008:MACAU;24009:ANGICOS;24010:SERRA DE SANTANA;24011:SERIDÓ OCIDENTAL;24012:SERIDÓ ORIENTAL;24013:BAIXA VERDE;24014:BORBOREMA POTIGUAR;24015:AGRESTE POTIGUAR;24016:LITORAL NORDESTE;24017:MACAÍBA;24018:NATAL;24019:LITORAL SUL-RN;25001:CATOLÉ DO ROCHA;25002:CAJAZEIRAS;25003:SOUSA;25004:PATOS;25005:PIANCÓ;25006:ITAPORANGA;25007:SERRA DO TEIXEIRA;25008:SERIDÓ OCIDENTAL PARAIBANO;25009:SERIDÓ ORIENTAL PARAIBANO;25010:CARIRI OCIDENTAL;25011:CARIRI ORIENTAL;25012:CURIMATAÚ OCIDENTAL;25013:CURIMATAÚ ORIENTAL;25014:ESPERANÇA;25015:BREJO PARAIBANO;25016:GUARABIRA;25017:CAMPINA GRANDE;25018:ITABAIANA;25019:UMBUZEIRO;25020:LITORAL NORTE;25021:SAPÉ;25022:JOÃO PESSOA;25023:LITORAL SUL-PB;26001:ARARIPINA;26002:SALGUEIRO;26003:PAJEÚ;26004:SERTÃO DO MOXOTÓ;26005:PETROLINA;26006:ITAPARICA;26007:VALE DO IPANEMA;26008:VALE DO IPOJUCA;26009:ALTO CAPIBARIBE;26010:MÉDIO CAPIBARIBE;26011:GARANHUNS;26012:BREJO PERNAMBUCANO;26013:MATA SETENTRIONAL PERNAMBUCANA;26014:VITÓRIA DE SANTO ANTÃO;26015:MATA MERIDIONAL PERNAMBUCANA;26016:ITAMARACÁ;26017:RECIFE;26018:SUAPE;26019:FERNANDO DE NORONHA;27001:SERRANA DO SERTÃO ALAGOANO;27002:ALAGOANA DO SERTÃO DO SÃO FRANCISCO;27003:SANTANA DO IPANEMA;27004:BATALHA;27005:PALMEIRA DOS ÍNDIOS;27006:ARAPIRACA;27007:TRAIPU;27008:SERRANA DOS QUILOMBOS;27009:MATA ALAGOANA;27010:LITORAL NORTE ALAGOANO;27011:MACEIÓ;27012:SÃO MIGUEL DOS CAMPOS;27013:PENEDO;28001:SERGIPANA DO SERTÃO DO SÃO FRANCISCO;28002:CARIRA;28003:NOSSA SENHORA DAS DORES;28004:AGRESTE DE ITABAIANA;28005:TOBIAS BARRETO;28006:AGRESTE DE LAGARTO;28007:PROPRIÁ;28008:COTINGUIBA;28009:JAPARATUBA;28010:BAIXO COTINGUIBA;28011:ARACAJU;28012:BOQUIM;28013:ESTÂNCIA;29001:BARREIRAS;29002:COTEGIPE;29003:SANTA MARIA DA VITÓRIA;29004:JUAZEIRO;29005:PAULO AFONSO;29006:BARRA;29007:BOM JESUS DA LAPA;29008:SENHOR DO BONFIM;29009:IRECÊ;29010:JACOBINA;29011:ITABERABA;29012:FEIRA DE SANTANA;29013:JEREMOABO;29014:EUCLIDES DA CUNHA;29015:RIBEIRA DO POMBAL;29016:SERRINHA;29017:ALAGOINHAS;29018:ENTRE RIOS;29019:CATU;29020:SANTO ANTÔNIO DE JESUS;29021:SALVADOR;29022:BOQUIRA;29023:SEABRA;29024:JEQUIÉ;29025:LIVRAMENTO DO BRUMADO;29026:GUANAMBI;29027:BRUMADO;29028:VITÓRIA DA CONQUISTA;29029:ITAPETINGA;29030:VALENÇA;29031:ILHÉUS-ITABUNA;29032:PORTO SEGURO;Total
1322700:Tecelagem de fios de fibras têxteis naturais, exceto algodão;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1097
1323500:Tecelagem de fios de fibras artificiais e sintéticas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;365;277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;0;0;0;0;0;0;0;0;92;15;0;1;0;0;0;0;0;86;175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0;0;0;0;183;0;826;0;0;0;0;0;0;0;0;0;0;0;2161
1330800:Fabricação de tecidos de malha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2090;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;264;0;0;0;0;0;64;0;0;8;8;25;0;0;0;8;0;1;267;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;47;9;0;43;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;12;0;100;0;9;0;1;8;0;3053
1340501:Estamparia e texturização em fios, tecidos, artefatos têxteis e peças do vestuário;0;3;0;0;0;0;0;10;1;8;0;0;0;0;0;0;0;0;0;0;0;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;251;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;343;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;63;108;5;0;0;0;0;79;0;49;1;0;0;0;0;0;0;6;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;10;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;2;338;1;0;0;0;0;0;2;0;0;3;0;1341
1340502:Alvejamento, tingimento e torção em fios, tecidos, artefatos têxteis e peças do vestuário;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;149;120;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;9;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;684
1340599:Outros serviços de acabamento em fios, tecidos, artefatos têxteis e peças do vestuário;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;73;0;6;300;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;190;28;0;0;0;0;0;0;88;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;21;0;0;0;2;0;3;0;0;159;85;0;1;0;0;1;0;0;89;1;0;0;0;0;0;0;3;0;0;0;0;5;0;0;1;0;0;1;0;0;0;0;0;0;3;0;0;7;0;0;0;0;0;0;0;0;0;0;807;0;0;0;0;1;0;0;1;54;0;0;10;0;0;0;0;0;1;9;1;2007
1351100:Fabricação de artefatos têxteis para uso doméstico;0;14;0;0;0;0;0;0;11;0;0;0;0;0;0;0;18;0;0;0;0;0;0;11;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;17;0;0;0;0;2;0;0;0;0;0;646;15;0;0;0;0;0;0;0;0;18;4;0;0;0;0;24;0;5;0;22;0;0;33;0;0;0;0;476;44;0;0;0;0;749;53;0;458;0;6;9;33;377;79;0;0;0;1;0;0;0;0;0;9;0;0;0;0;84;0;0;0;7;4;0;78;0;213;90;10;1;60;6;7;0;0;564;2;0;0;1;2;0;4;12;0;0;0;0;22;0;0;0;0;0;0;873;0;7;0;0;626;262;11;38;34;0;0;0;0;0;2;1;1;41;1;48;0;0;304;6;0;0;237;43;242;0;0;2;0;68;0;3;1;0;6;15;7178
1352900:Fabricação de artefatos de tapeçaria;0;3;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;7;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;63;0;0;0;0;0;7;16;0;5;0;0;0;0;1;0;0;0;10;0;0;0;0;0;8;0;0;0;0;0;0;17;0;0;0;0;0;0;2;0;0;0;0;0;0;6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;239;0;0;0;5;29;0;0;0;0;0;0;7;2;1;2;5;522
1353700:Fabricação de artefatos de cordoaria;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;78;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;343
1354500:Fabricação de tecidos especiais, inclusive artefatos;0;0;0;0;0;0;0;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1193;1;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;70;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;62;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;2;0;0;47;299;0;0;0;0;3;0;19;0;0;20;12;1825
1359600:Fabricação de outros produtos têxteis não especificados anteriormente;0;20;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;14;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;97;0;0;0;0;1;0;0;0;0;0;1260;56;0;3;0;31;0;34;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;170;0;0;0;0;0;12;380;0;56;0;5;0;0;72;0;0;0;0;24;0;0;0;0;0;8;1;0;7;20;3;0;0;0;0;0;5;1;0;383;180;0;24;113;17;0;0;0;92;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;3;17;0;0;0;0;0;12;0;1;4;0;0;6;4;0;0;0;1;0;0;246;0;0;0;13;6;0;229;37;97;0;0;51;0;27;0;0;0;0;2;0;3866
1411801:Confecção de roupas íntimas;0;45;0;0;10;0;0;0;71;0;0;0;0;0;0;0;55;0;0;0;0;230;32;207;1;0;0;0;0;0;0;0;0;53;0;0;7;55;1511;0;9;2;26;10;14;38;0;0;42;71;148;9635;92;0;37;0;69;0;212;0;14;67;6;1;0;1;0;163;0;17;4;0;92;0;104;0;0;0;0;13;43;42;2;12;0;21;193;0;112;94;4;1;0;1;15;0;0;28;40;0;0;0;0;151;9;0;0;0;0;1195;0;0;0;48;0;6;0;0;412;1468;29;20;51;7;15;2;39;122;7;0;0;0;0;1;21;36;0;0;8;3;42;0;0;6;3;19;14;68;0;0;0;0;52;481;11;0;32;0;0;0;0;0;5;9;0;19;0;81;0;0;0;0;2;0;0;43;188;0;19;56;2;19;0;376;5;0;10;71;19055
1411802:Facção de roupas íntimas;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;0;0;0;0;10;0;0;0;0;0;0;53;87;240;0;0;0;0;4;0;0;0;0;0;65;201;2209;7;0;7;0;0;0;0;0;0;0;0;0;0;0;0;58;0;0;0;0;1;0;0;0;0;0;26;27;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;11;0;0;0;0;104;0;0;0;1;0;19;0;0;0;0;0;0;0;0;50;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;11;0;0;9;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;1;0;0;0;2;3409
1412601:Confecção de peças do vestuário, exceto roupas íntimas e as confeccionadas sob medida;0;149;0;0;0;0;0;7;163;6;0;0;0;0;1;0;20;3;0;1;1;148;42;2186;107;0;0;0;0;7;0;12;0;3;0;9;12;86;2;0;165;9;14;31;33;8;8;345;174;19;30;26446;2136;6;20;0;4;17;162;8;0;41;5;0;0;0;0;162;1;30;7;14;94;0;158;2;0;0;3;91;469;46;443;259;0;379;12054;0;62;35;52;119;0;0;2;24;3;5;28;7;0;21;1;124;570;0;0;0;12;771;21;32;37;45;0;65;0;12;5401;6279;101;33;553;135;211;10;0;3763;8;0;0;2;18;12;17;34;0;0;11;0;270;1;0;6;0;9;47;78;50;0;0;0;4;1380;227;0;35;0;8;48;6;3;0;5;10;33;0;1209;0;44;3;44;30;0;16;150;2259;0;6;557;21;526;328;100;4;25;897;90;74023
1412602:Confecção, sob medida, de peças do vestuário, exceto roupas íntimas;0;90;0;0;2;0;0;0;8;0;0;0;0;0;8;0;10;1;6;0;0;18;17;240;206;0;3;0;0;1;0;0;0;38;0;1;10;112;0;0;6;85;0;1;0;0;0;0;95;19;0;3101;17;0;31;0;25;9;6;1;0;24;0;0;0;0;0;20;0;4;0;4;27;0;0;0;2;0;0;1;79;0;57;46;0;89;241;0;0;2;2;0;0;5;0;0;0;7;0;0;0;4;0;175;45;0;0;0;0;78;0;0;0;13;3;13;0;0;638;31;6;22;2;66;1;11;0;518;7;0;0;0;2;0;6;9;0;3;2;0;74;5;0;0;0;5;0;73;0;0;0;0;0;45;1;2;10;0;0;39;25;4;0;1;0;3;2;171;0;0;2;38;0;7;0;10;393;0;0;8;0;205;0;42;0;5;74;6;7682
1412603:Facção de peças do vestuário, exceto roupas íntimas;0;9;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;4;206;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;47;0;0;0;0;0;114;5;494;73;64;2223;203;0;5;0;0;0;3;0;0;1;0;0;1;0;0;3;0;20;0;8;1;0;0;22;0;0;282;22;1408;0;88;116;0;48;82;38;0;0;16;13;0;0;0;28;0;0;0;0;0;13;0;0;26;1;0;0;0;18;0;0;0;0;0;3;0;0;611;679;36;0;38;18;0;1;0;154;0;0;0;0;0;0;0;1;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;4;0;3;0;54;0;0;0;0;0;0;1;0;171;0;0;2;0;5;0;1;0;0;35;3;7582
1413401:Confecção de roupas profissionais, exceto sob medida;0;80;0;0;0;0;0;0;27;0;0;0;0;0;0;0;1;0;0;0;0;0;47;83;0;0;0;0;0;1;1;0;0;0;0;0;1;5;0;0;35;1;0;0;9;0;0;0;0;0;1;592;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;50;0;80;0;0;3;0;0;0;1;0;0;0;0;0;6;0;0;0;18;0;0;13;0;0;0;0;0;0;0;4;0;0;0;0;0;0;12;0;0;0;0;16;0;2;12;3;2;0;0;0;41;1;3;49;7;23;0;0;0;534;0;0;0;3;3;0;5;21;0;0;0;0;87;0;0;13;2;0;0;0;0;0;10;0;0;54;3;0;32;0;0;6;1;0;3;38;15;2;0;179;0;10;0;5;9;0;2;23;480;0;2;0;0;25;0;7;0;12;14;138;2970
1413402:Confecção, sob medida, de roupas profissionais;0;59;1;0;0;0;0;15;28;0;0;0;0;0;0;0;21;0;0;0;0;15;2;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;2;0;10;0;0;91;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;35;0;0;0;0;0;47;0;0;20;5;0;0;0;27;44;0;0;217;0;0;0;0;0;0;1;9;0;0;0;0;32;0;0;0;0;0;0;0;3;0;0;0;4;97;0;5;46;0;0;2;0;0;0;0;3;0;3;69;0;0;0;16;1;0;4;5;227;0;0;0;0;80;0;4;0;1;1;2;1339
1413403:Facção de roupas profissionais;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0;0;0;0;1;0;0;5;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;5;1;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;1;0;0;0;30;0;0;0;30;9;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;2;1;0;4;0;242
1414200:Fabricação de acessórios do vestuário, exceto para segurança e proteção;0;3;0;0;0;0;0;0;0;2;0;0;1;0;0;0;17;0;0;0;0;4;15;52;0;0;0;0;0;0;0;0;0;0;0;0;1;7;0;0;64;0;0;2;0;0;0;0;0;0;1;751;0;0;1;0;0;0;10;0;0;2;29;0;0;0;0;13;0;0;0;13;0;0;0;20;0;0;0;876;13;0;0;0;0;31;71;0;37;10;19;9;0;0;0;0;7;0;0;0;0;0;0;423;42;0;0;0;0;18;0;20;2;0;39;0;0;0;236;57;9;8;0;25;2;0;0;238;0;0;0;0;3;0;20;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;11;0;0;9;11;0;125;0;2;0;0;0;1;0;44;156;0;0;1;0;0;0;63;0;0;4;25;3701
1421500:Fabricação de meias;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2842;0;2852
1422300:Fabricação de artigos do vestuário, produzidos em malharias e tricotagens, exceto meias;0;42;0;0;0;0;0;3;22;93;0;5;0;0;0;0;10;0;0;14;0;0;0;39;4;0;1;0;0;23;0;13;0;0;0;4;0;1;0;0;2;0;0;9;0;0;0;43;0;0;0;318;0;0;0;0;0;0;1;0;0;103;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;51;13;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;7;15;0;24;70;0;0;3;0;42;0;0;0;0;1;1;0;0;12;61;0;3;0;0;0;6;0;32;5;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;26;0;29;0;0;0;0;0;1;12;0;0;0;0;3;0;0;0;1;2;0;14;0;0;0;4;3;0;0;7;229;0;0;4;0;31;4;0;0;0;19;0;1547
1510600:Curtimento e outras preparações de couro;0;2;0;0;0;0;0;0;598;8;0;2;0;0;0;0;0;0;0;0;0;0;144;118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;5;0;0;0;0;0;1679;408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;3;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;4;0;22;0;0;0;344;115;0;45;0;0;0;0;30;0;4;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;79;0;0;0;0;0;0;0;0;0;0;0;0;106;10;0;0;3;11;0;0;1;0;0;0;0;317;0;0;600;1;4;0;10;0;1;0;0;5;0;6;0;4767
1521100:Fabricação de artigos para viagem, bolsas e semelhantes de qualquer material;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;5;0;0;0;0;1;0;87;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;385;3;0;0;0;0;0;0;0;0;25;2;0;0;0;0;284;0;7;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;1;6;0;0;0;45;36;0;0;0;0;0;0;0;0;0;0;1;1;41;0;0;0;0;12;6;0;0;17;0;0;0;0;79;11;0;0;15;4;0;0;3;103;1;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;3;0;0;0;0;40;0;0;0;0;0;1;0;0;0;0;0;124;2;441;0;11;0;20;1;2;0;2;112;0;0;0;0;4;0;43;0;0;2;3;2025
1529700:Fabricação de artefatos de couro não especificados anteriormente;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;12;0;0;0;0;108;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;0;46;0;0;0;5;0;2;0;0;8;6;1;0;8;0;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;344;0;65;0;1;0;0;0;0;62;0;0;4;1;0;0;4;2;0;463;4;1563
1531901:Fabricação de calçados de couro;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;12;54;0;0;0;0;0;3;0;0;0;0;0;0;693;62;0;0;248;0;880;1525;0;3659;1916;18;0;1;0;2356;9942;1;844;7;1051;14;2793;0;0;1497;0;0;0;0;0;223;241;0;0;0;0;0;0;0;0;0;0;82;9;0;0;0;0;0;3;0;35;0;6;154;0;0;0;0;0;0;0;0;0;0;0;57;540;0;0;0;0;9;0;30;0;0;0;0;0;0;10;0;7;0;0;174;5;0;0;122;6;0;0;0;0;0;1;10;0;0;0;0;1;0;0;78;1388;0;14;2702;36;0;0;0;0;0;231;0;0;0;0;0;0;0;0;0;4;303;2037;3946;0;0;0;1068;862;183;8;1982;151;0;0;4207;0;0;0;1983;6007;0;117;0;56615
1531902:Acabamento de calçados de couro sob contrato;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;0;0;177;0;0;144;0;778;0;0;0;0;0;21;0;0;0;0;0;0;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;66;0;0;0;0;1380
