Coluna;Microrregião
CNAE 2.0 Subclasse;50001:BAIXO PANTANAL;50002:AQUIDAUANA;50003:ALTO TAQUARI;50004:CAMPO GRANDE;50005:CASSILÂNDIA;50006:PARANAÍBA;50007:TRÊS LAGOAS;50008:NOVA ANDRADINA;50009:BODOQUENA;50010:DOURADOS;50011:IGUATEMI;51001:ARIPUANÃ;51002:ALTA FLORESTA;51003:COLÍDER;51004:PARECIS;51005:ARINOS;51006:ALTO TELES PIRES;51007:SINOP;51008:PARANATINGA;51009:NORTE ARAGUAIA;51010:CANARANA;51011:MÉDIO ARAGUAIA;51012:ALTO GUAPORÉ;51013:TANGARÁ DA SERRA;51014:JAURU;51015:ALTO PARAGUAI;51016:ROSÁRIO OESTE;51017:CUIABÁ;51018:ALTO PANTANAL;51019:PRIMAVERA DO LESTE;51020:TESOURO;51021:RONDONÓPOLIS;51022:ALTO ARAGUAIA;52001:SÃO MIGUEL DO ARAGUAIA;52002:RIO VERMELHO;52003:ARAGARÇAS;52004:PORANGATU;52005:CHAPADA DOS VEADEIROS;52006:CERES;52007:ANÁPOLIS;52008:IPORÁ;52009:ANICUNS;52010:GOIÂNIA;52011:VÃO DO PARANÃ;52012:ENTORNO DE BRASÍLIA;52013:SUDOESTE DE GOIÁS;52014:VALE DO RIO DOS BOIS;52015:MEIA PONTE;52016:PIRES DO RIO;52017:CATALÃO;52018:QUIRINÓPOLIS;53001:BRASÍLIA;Total
4744005:Comércio varejista de materiais de construção não especificados anteriormente;25;36;91;1627;69;80;112;111;96;723;210;46;122;61;230;46;549;366;14;40;68;203;30;249;240;34;3;1088;168;174;30;513;0;31;55;8;119;46;164;345;13;43;2404;80;385;281;83;423;89;280;88;2407;14798
4744006:Comércio varejista de pedras para revestimento;1;0;0;0;0;0;6;0;0;5;5;0;0;0;0;0;18;2;0;0;0;0;0;0;0;0;0;0;0;7;0;1;0;3;0;0;0;0;0;0;0;0;6;0;8;9;0;7;0;0;0;12;90
4744099:Comércio varejista de materiais de construção em geral;225;141;336;1438;123;133;193;118;138;961;375;281;181;333;255;157;642;437;96;135;232;121;235;449;181;21;26;1947;187;272;31;715;48;122;142;57;281;98;444;576;106;119;2812;93;1329;905;111;512;124;162;114;4140;23410
4751201:Comércio varejista especializado de equipamentos e suprimentos de informática;13;6;21;406;14;0;49;11;2;231;31;90;51;51;48;17;168;233;2;6;51;35;107;119;64;0;0;1380;16;104;0;155;12;59;4;3;62;5;24;156;7;12;1357;21;91;193;4;114;13;24;5;978;6625
4751202:Recarga de cartuchos para equipamentos de informática;3;0;0;2;1;0;1;0;0;7;7;0;0;0;6;0;1;0;0;0;2;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;5;0;1;9;0;2;6;0;1;4;3;0;2;67
4752100:Comércio varejista especializado de equipamentos de telefonia e comunicação;15;11;10;535;28;34;113;20;10;222;86;21;43;19;78;9;86;63;11;13;24;22;2;107;19;0;0;753;47;43;6;123;10;18;15;5;88;1;74;324;19;25;2373;32;413;299;7;211;21;67;31;2230;8836
4753900:Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo;175;100;190;1008;84;101;184;93;114;610;205;278;272;295;266;165;873;444;37;136;136;143;91;329;103;44;32;1746;151;294;12;783;41;42;38;26;129;11;217;488;18;49;3474;26;670;457;67;437;107;300;96;3074;19261
4754701:Comércio varejista de móveis;41;61;175;802;141;56;126;75;80;448;396;72;95;142;83;72;238;117;21;44;98;150;60;65;153;39;4;977;179;145;30;370;49;104;158;44;353;65;246;361;66;160;1732;121;462;304;197;422;84;113;127;3148;13871
4754702:Comércio varejista de artigos de colchoaria;4;0;0;58;2;2;2;6;0;40;4;4;3;0;0;2;25;2;0;5;6;1;0;9;2;2;0;83;3;4;0;29;0;1;3;1;14;0;14;74;0;31;341;4;72;23;0;18;4;8;4;288;1198
4754703:Comércio varejista de artigos de iluminação;0;0;0;40;0;0;1;2;0;17;0;0;3;0;0;0;4;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;2;0;0;13;0;0;97;0;10;25;0;2;0;0;0;203;433
4755501:Comércio varejista de tecidos;6;2;10;76;17;14;3;24;1;32;61;15;39;31;22;19;18;53;0;9;3;67;15;18;15;2;0;39;28;43;0;35;9;24;35;8;136;0;162;219;21;88;1055;32;156;173;28;114;42;73;35;486;3613
4755502:Comercio varejista de artigos de armarinho;29;3;4;163;8;18;13;36;18;58;9;24;25;21;16;16;21;35;1;8;5;9;6;21;13;3;0;180;34;25;0;50;1;3;7;0;24;8;44;140;3;18;620;4;134;37;12;69;5;9;14;716;2740
4755503:Comercio varejista de artigos de cama, mesa e banho;33;23;62;171;3;28;24;0;7;54;27;10;10;23;4;1;30;56;0;0;17;12;3;12;0;0;0;145;16;12;1;23;17;9;0;0;24;0;138;160;0;6;384;2;153;26;6;82;0;48;2;744;2608
4756300:Comércio varejista especializado de instrumentos musicais e acessórios;1;1;0;47;6;0;2;0;0;10;2;0;0;5;0;0;4;13;0;0;0;0;3;1;0;0;0;31;0;8;0;2;0;0;1;0;2;4;3;17;0;0;138;0;22;29;0;7;0;10;1;174;544
4757100:Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação;24;18;7;152;5;1;19;21;27;114;15;5;10;45;8;9;69;35;3;0;17;13;20;13;19;0;0;155;9;27;3;55;0;16;3;2;37;1;34;22;5;5;544;4;127;133;0;111;8;30;10;525;2535
4759801:Comércio varejista de artigos de tapeçaria, cortinas e persianas;2;0;1;85;3;2;4;0;2;19;11;0;0;15;0;3;27;26;0;0;12;3;0;16;0;0;0;122;2;6;0;37;1;0;0;0;7;4;11;35;0;0;286;2;7;25;0;23;0;15;2;477;1293
4759899:Comércio varejista de outros artigos de uso doméstico não especificados anteriormente;50;28;42;656;18;65;83;18;16;289;49;20;8;39;19;6;74;154;5;4;47;16;7;44;13;0;0;423;58;39;0;76;13;1;4;3;19;0;27;205;2;3;1065;5;162;118;5;89;14;27;6;1154;5288
4761001:Comércio varejista de livros;23;7;6;262;0;0;0;7;0;63;3;0;7;0;0;0;13;15;0;3;0;8;1;20;0;0;0;98;6;17;0;16;1;0;1;0;8;0;3;52;0;2;459;0;35;26;0;15;0;1;31;1137;2346
4761002:Comércio varejista de jornais e revistas;0;0;0;73;0;0;4;1;0;6;0;0;0;3;0;0;1;0;0;1;0;4;0;1;0;0;0;33;0;1;0;0;0;0;0;0;0;0;1;4;0;0;32;0;5;4;0;12;2;1;1;290;480
4761003:Comércio varejista de artigos de papelaria;5;18;46;306;30;18;69;26;29;184;35;62;51;32;41;41;81;49;15;27;28;29;31;53;40;15;1;371;28;44;1;194;4;12;27;7;69;10;78;176;31;20;797;31;285;173;22;144;34;61;21;1782;5784
4762800:Comércio varejista de discos, CDs, DVDs e fitas;0;1;0;11;0;0;0;0;3;3;4;0;0;5;0;6;4;16;0;0;0;5;0;0;1;0;0;7;0;0;0;0;0;0;0;0;0;0;0;3;0;0;44;0;4;7;0;2;0;6;0;45;177
4763601:Comércio varejista de brinquedos e artigos recreativos;5;7;6;93;5;8;18;9;8;32;10;2;8;1;14;4;28;50;12;1;1;2;3;27;7;0;1;229;4;16;5;42;4;0;5;6;17;0;7;34;7;6;477;8;70;59;8;48;8;12;10;572;2016
4763602:Comércio varejista de artigos esportivos;1;2;3;152;0;7;20;1;2;64;7;0;13;13;17;2;60;79;0;6;23;18;4;19;4;0;0;175;2;9;1;32;0;0;2;0;3;0;10;63;2;7;451;0;112;22;0;31;15;14;8;925;2401
4763603:Comércio varejista de bicicletas e triciclos;3;7;13;91;5;9;13;9;5;56;12;14;7;4;27;6;24;27;0;5;14;14;3;29;16;1;0;53;5;7;0;37;0;2;5;6;19;2;9;35;3;5;185;5;52;34;0;26;4;12;13;192;1125
4763604:Comércio varejista de artigos de caça, pesca e camping;17;4;0;24;2;3;7;4;1;3;0;0;5;11;2;10;6;17;0;1;5;0;11;5;1;2;0;42;4;2;0;4;0;3;1;0;9;1;1;14;2;6;207;0;20;39;1;19;2;13;5;131;667
4763605:Comércio varejista de embarcações e outros veículos recreativos;5;0;1;26;0;0;8;0;0;2;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;7;32;0;0;0;0;0;3;0;0;0;0;3;0;0;42;0;3;3;0;2;0;0;0;23;163
4771701:Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas;108;138;178;2022;127;130;304;122;131;818;307;219;187;231;161;98;393;469;41;103;134;136;111;284;135;36;36;2118;170;136;48;501;61;116;115;61;317;78;419;1187;133;135;7080;133;1633;1118;177;918;160;348;187;8136;32644
4771702:Comércio varejista de produtos farmacêuticos, com manipulação de fórmulas;31;18;27;372;34;36;51;38;9;171;26;8;15;3;14;7;72;28;0;1;8;36;9;24;16;0;0;430;18;32;0;402;10;9;7;5;38;6;49;82;18;16;631;10;53;158;2;139;21;88;44;737;4059
4771703:Comércio varejista de produtos farmacêuticos homeopáticos;4;0;7;0;4;0;9;7;3;65;8;0;7;2;0;6;1;8;0;1;0;1;0;25;12;0;0;17;0;0;0;16;0;1;16;0;6;1;1;75;0;4;67;0;19;26;5;10;1;3;3;205;646
4771704:Comércio varejista de medicamentos veterinários;40;73;89;415;65;85;64;56;142;208;90;156;136;160;124;78;142;126;7;94;76;3;135;50;116;23;16;345;129;92;10;169;25;42;53;17;129;4;121;139;34;57;433;45;139;136;58;599;169;54;87;163;6018
4772500:Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal;35;47;40;488;29;44;59;41;35;221;35;20;26;41;25;19;63;96;4;12;18;53;18;87;20;2;0;752;24;47;3;150;19;15;17;5;70;10;51;283;15;42;1587;13;356;216;33;183;24;50;33;2749;8325
4773300:Comércio varejista de artigos médicos e ortopédicos;0;0;2;316;0;1;6;2;0;17;1;0;4;1;2;0;5;25;0;6;0;5;0;4;1;0;0;178;19;6;0;26;0;0;2;0;2;1;1;41;4;0;578;8;24;34;0;13;1;6;3;725;2070
4774100:Comércio varejista de artigos de óptica;11;7;7;394;20;8;45;12;23;227;22;29;36;43;26;12;151;125;6;11;21;9;21;74;16;3;0;496;30;50;1;120;5;7;7;2;29;3;67;192;12;10;1147;5;229;143;2;91;11;63;12;1453;5546
4781400:Comércio varejista de artigos do vestuário e acessórios;285;219;377;3355;271;271;504;413;260;2091;600;453;509;535;453;276;1121;1016;82;150;267;316;261;710;426;54;28;4374;365;506;40;1077;66;133;220;49;473;95;587;1317;98;172;8573;150;1966;1530;100;1526;279;450;310;11159;50918
4782201:Comércio varejista de calçados;21;48;77;973;83;67;118;74;35;571;141;49;19;46;64;29;185;82;19;40;20;59;43;139;24;19;0;970;24;134;6;489;10;13;47;10;85;4;171;606;80;76;3132;15;649;615;99;397;40;179;107;3317;14320
4782202:Comércio varejista de artigos de viagem;1;2;18;130;0;0;0;3;1;22;9;5;0;6;1;0;6;26;0;0;0;1;0;5;3;1;0;33;7;6;2;0;0;0;0;0;1;0;3;9;0;0;479;0;17;8;0;23;0;4;0;369;1201
4783101:Comércio varejista de artigos de joalheria;14;3;11;195;5;2;17;2;1;86;7;1;17;6;8;8;11;20;0;2;2;8;1;29;4;1;1;124;5;6;0;13;0;3;9;0;10;0;8;64;8;7;781;4;63;59;7;45;4;6;7;602;2297
4783102:Comércio varejista de artigos de relojoaria;4;0;6;29;0;1;2;8;5;11;5;1;0;10;0;5;3;1;0;0;1;7;0;1;1;0;0;9;10;3;0;3;0;0;7;1;0;0;2;7;0;1;47;0;10;22;0;4;1;15;1;84;328
4784900:Comércio varejista de gás liqüefeito de petróleo (GLP);77;44;51;206;36;11;93;44;25;211;42;46;27;66;38;20;112;67;6;23;16;31;38;60;39;6;7;401;61;63;7;170;18;22;29;14;59;12;97;174;17;20;1011;29;303;149;9;87;33;46;68;509;4850
4785701:Comércio varejista de antigüidades;0;0;0;2;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;4;0;9;1;0;0;0;0;0;18;42
4785799:Comércio varejista de outros artigos usados;0;0;0;25;1;0;1;19;0;22;31;0;0;0;2;0;0;3;1;1;4;0;0;2;0;0;0;20;0;1;0;10;0;0;0;0;2;7;1;8;0;0;84;30;21;18;0;2;8;4;3;109;440
4789001:Comércio varejista de suvenires, bijuterias e artesanatos;6;3;5;449;21;9;36;17;42;81;10;2;29;0;6;0;27;33;0;0;8;14;3;28;4;0;0;328;2;9;1;107;0;0;11;1;13;1;13;50;1;5;838;1;163;135;0;235;14;25;1;1198;3985
4789002:Comércio varejista de plantas e flores naturais;5;1;42;145;26;5;22;11;8;92;17;5;22;10;8;10;112;76;0;3;9;87;6;61;9;2;0;257;12;34;4;79;5;4;11;1;4;3;6;42;0;7;485;1;69;81;10;30;6;16;4;552;2517
4789003:Comércio varejista de objetos de arte;0;4;0;8;2;1;0;0;6;3;0;0;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;19;2;0;0;0;0;0;0;0;0;1;0;0;0;0;19;0;2;1;0;0;0;0;0;30;103
4789004:Comércio varejista de animais vivos e de artigos e alimentos para animais de estimação;19;2;20;415;39;32;44;13;6;95;29;12;23;17;5;8;89;122;31;0;11;57;8;65;10;1;5;272;43;25;9;134;6;7;10;7;23;8;34;172;11;7;850;9;305;107;8;128;39;47;17;1344;4800
4789005:Comércio varejista de produtos saneantes domissanitários;4;0;0;111;0;13;7;20;3;101;5;9;1;0;15;0;17;4;0;1;1;8;0;61;0;0;0;199;3;10;0;12;0;0;0;1;1;0;17;271;3;7;304;0;16;28;7;38;1;6;4;393;1702
4789006:Comércio varejista de fogos de artifício e artigos pirotécnicos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;6;0;0;13;0;0;0;0;2;0;0;0;9;35
4789007:Comércio varejista de equipamentos para escritório;4;3;0;402;7;17;15;1;4;60;9;1;3;0;1;0;13;17;0;1;0;0;0;8;35;0;0;81;0;0;0;4;0;0;9;0;0;0;0;31;0;1;60;0;21;2;1;20;0;9;1;138;979
4789008:Comércio varejista de artigos fotográficos e para filmagem;20;1;8;63;5;8;5;1;4;8;6;3;6;0;0;0;16;5;8;0;0;4;0;7;14;0;0;45;6;5;3;23;0;6;3;0;5;1;2;16;9;4;114;1;15;8;0;9;0;7;0;213;687
4789009:Comércio varejista de armas e munições;0;0;0;5;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;3;0;0;0;0;1;0;0;0;0;0;14;0;7;5;0;0;0;6;0;16;84
4789099:Comércio varejista de outros produtos não especificados anteriormente;33;52;154;1394;191;30;140;97;55;944;69;31;47;35;61;13;169;97;7;10;46;56;39;76;34;4;6;1341;35;129;8;336;11;97;59;8;121;17;83;455;29;22;3238;68;704;565;37;405;75;213;66;2746;14758
4911600:Transporte ferroviário de carga;1;0;0;277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;190;0;0;0;0;0;0;0;0;32;1393
4912401:Transporte ferroviário de passageiros intermunicipal e interestadual;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;1;0;3;35
4912402:Transporte ferroviário de passageiros municipal e em região metropolitana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
4912403:Transporte metroviário;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1122;1122
4921301:Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal;112;1;10;1735;136;8;10;6;26;207;24;0;57;12;0;8;145;47;0;9;11;22;2;16;1;0;1;728;62;59;0;178;0;0;0;0;5;0;68;950;0;15;1915;22;364;125;16;150;62;179;1;9531;17036
4921302:Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal em região metropolitana;0;0;0;18;2;0;127;12;0;6;0;0;62;0;2;0;1;0;0;0;0;0;0;28;1;0;0;1907;0;0;0;9;0;1;0;0;5;0;0;9;1;1;3170;0;1311;0;0;69;0;29;0;2756;9527
4922101:Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal, exceto em região metropolitana;155;0;10;501;3;40;188;0;41;63;44;0;9;42;0;0;5;6;0;1;11;449;0;9;4;0;0;156;13;0;0;33;0;0;7;3;67;20;18;149;0;0;456;1;31;31;0;19;0;14;0;2526;5125
4922102:Transporte rodoviário coletivo de passageiros, com itinerário fixo, interestadual;0;0;1;363;40;0;138;25;0;218;19;1;2;0;22;0;0;55;0;0;1;45;3;1;0;0;0;203;3;0;0;254;9;3;0;38;125;21;18;146;31;94;2173;21;1250;99;0;73;0;20;5;798;6318
4922103:Transporte rodoviário coletivo de passageiros, com itinerário fixo, internacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3
4923001:Serviço de táxi;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;27;0;0;0;0;1;0;2;0;4;0;21;10;1;2;83;0;3;28;0;3;0;4;1;88;287
4923002:Serviço de transporte de passageiros - locação de automóveis com motorista;5;3;0;229;31;3;125;0;18;4;3;0;0;0;3;1;1;0;2;0;0;1;0;15;1;0;3;80;0;2;0;43;23;0;6;0;6;0;30;13;1;1;1206;0;6;50;6;23;18;6;0;382;2350
4924800:Transporte escolar;0;18;36;82;35;26;101;12;25;213;35;2;7;7;4;1;25;16;2;1;3;0;11;2;1;1;6;66;0;2;1;1;1;2;2;3;7;1;23;18;3;11;64;17;109;119;0;17;1;13;11;337;1501
4929901:Transporte rodoviário coletivo de passageiros, sob regime de fretamento, municipal;5;4;0;130;1;7;42;134;2;111;355;3;15;0;66;0;8;3;19;0;38;0;21;17;20;2;0;34;0;11;0;38;7;0;2;1;17;3;64;19;1;1;134;12;56;53;76;16;14;4;63;296;1925
4929902:Transporte rodoviário coletivo de passageiros, sob regime de fretamento, intermunicipal, interestadual e internacional;0;8;45;66;1;0;63;15;2;93;26;0;6;11;0;0;29;52;4;0;4;0;0;3;2;2;0;61;4;15;0;24;0;0;3;0;9;0;26;100;0;2;194;8;39;218;0;140;8;17;30;31;1361
4929903:Organização de excursões em veículos rodoviários próprios, municipal;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;11;3;0;0;5;0;0;0;0;1;0;0;0;2;26
4929904:Organização de excursões em veículos rodoviários próprios, intermunicipal, interestadual e internacional;0;3;0;0;0;0;0;6;1;10;0;86;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;20;0;12;0;0;0;0;2;0;2;5;1;6;0;0;46;0;34;4;0;48;0;0;15;188;491
4929999:Outros transportes rodoviários de passageiros não especificados anteriormente;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;5;0;0;2;1;0;1;0;1;0;2;3;5;27
4930201:Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal;60;38;59;717;131;94;283;101;16;595;184;37;46;416;186;18;141;192;3;12;23;18;50;75;28;12;3;820;38;162;1;324;15;37;72;7;81;41;213;814;10;100;2089;42;400;602;70;233;42;68;37;2196;12052
4930202:Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional;375;113;530;5366;617;148;2328;276;56;1697;638;220;90;277;778;111;1559;746;92;74;351;373;49;672;163;117;8;5041;346;1012;22;6546;162;35;51;18;335;31;725;2443;43;116;9946;75;500;2779;506;1412;91;539;617;5814;57029
4930203:Transporte rodoviário de produtos perigosos;87;1;32;665;45;11;11;7;2;270;5;2;8;9;119;2;50;59;0;90;17;15;12;6;15;1;0;1268;1;90;0;530;0;1;1;0;61;1;1;635;0;1;1416;40;38;344;50;175;0;56;92;823;7165
4930204:Transporte rodoviário de mudanças;2;0;11;22;1;1;1;1;8;11;0;0;0;0;2;0;16;2;0;8;0;1;0;1;0;0;0;32;9;3;0;10;0;0;0;1;0;0;0;3;0;0;56;0;22;11;1;1;0;0;0;275;512
4940000:Transporte dutoviário;3;5;0;14;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;12;79
4950700:Trens turísticos, teleféricos e similares;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
5011402:Transporte marítimo de cabotagem - passageiros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
5012201:Transporte marítimo de longo curso - Carga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2
5012202:Transporte marítimo de longo curso - Passageiros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
5021101:Transporte por navegação interior de carga, municipal, exceto travessia;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75
5021102:Transporte por navegação interior de carga, intermunicipal, interestadual e internacional, exceto travessia;243;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;80;0;330
5022001:Transporte por navegação interior de passageiros em linhas regulares, municipal, exceto travessia;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14
5022002:Transporte por navegação interior de passageiros em linhas regulares, intermunicipal, interestadual e internacional, exceto travessia;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;16
5030101:Navegação de apoio marítimo;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
5030103:Serviços de rebocadores e empurradores;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
5091201:Transporte por navegação de travessia, municipal;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
5091202:Transporte por navegação de travessia, intermunicipal;12;0;0;0;0;0;0;0;0;0;9;0;4;0;0;0;0;0;0;0;21;6;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54
5099801:Transporte aquaviário para passeios turísticos;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65
5099899:Outros transportes aquaviários não especificados anteriormente;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
5111100:Transporte aéreo de passageiros regular;8;0;0;225;0;0;8;0;5;14;0;0;10;131;0;18;7;0;0;0;0;6;0;0;0;0;0;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;374;0;0;10;0;2;0;0;0;3208;4248
5112901:Serviço de táxi aéreo e locação de aeronaves com tripulação;5;0;0;2;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;2;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;59;317
5112999:Outros serviços de transporte aéreo de passageiros não-regular;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;36
5120000:Transporte aéreo de carga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;8;0;0;0;0;0;0;37;55
5130700:Transporte espacial;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6
5211701:Armazéns gerais - emissão de warrant;77;0;25;227;78;0;0;0;19;250;12;0;16;85;205;120;458;188;23;86;131;26;5;48;1;0;4;284;0;143;6;215;4;9;0;37;35;10;12;47;1;9;302;0;151;1036;146;286;45;71;37;365;5335
5211702:Guarda-móveis;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;7;3;0;0;0;0;0;1;61
5211799:Depósitos de mercadorias para terceiros, exceto armazéns gerais e guarda-móveis;139;0;31;115;30;0;2;0;0;73;2;0;7;14;17;23;51;43;12;0;12;0;0;9;0;1;0;100;0;173;9;45;1;0;0;0;2;0;9;132;0;0;318;0;33;13;1;35;0;10;23;104;1589
5212500:Carga e descarga;52;0;4;71;24;259;79;0;3;47;2;10;0;0;30;0;343;11;0;4;63;0;0;80;14;0;0;281;1;174;1;156;0;0;0;1;1;0;11;399;0;0;530;0;157;549;4;4;9;45;0;330;3749
5221400:Concessionárias de rodovias, pontes, túneis e serviços relacionados;32;0;0;859;0;0;0;0;0;0;0;0;0;0;0;0;145;0;0;0;0;0;0;0;0;0;0;672;0;183;0;0;0;0;0;0;0;0;0;0;0;0;607;0;1;0;0;0;0;0;0;0;2499
5222200:Terminais rodoviários e ferroviários;0;0;8;69;0;0;0;0;0;0;1;0;0;0;0;0;5;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136;1;0;5;0;0;0;0;0;0;229
5223100:Estacionamento de veículos;9;0;0;295;0;5;0;16;0;23;0;0;0;0;0;0;7;2;0;0;0;0;0;1;0;0;0;373;0;9;0;78;0;0;0;0;0;0;0;46;0;0;706;0;9;52;0;8;0;13;0;1372;3024
